id,name,country,league,url,team_id,formation,overall,attack,midfield,defence,transfer_budget,club_worth,speed,dribbling,passing,positioning,crossing,passing_2,shooting,positioning_2,aggression,pressure,team_width,defender_line,domestic_prestige,international_prestige,players,starting_xi_avg_age,whole_team_avg_age
9,Liverpool,England,Premier League,https://sofifa.com/team/9/liverpool/180084/,9,4-3-3 Holding,81,85,81,80,€76M,€2.2B,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Free form,Press,High,Normal,Cover,9,7,33,25.09,23.15
22,Borussia Dortmund,Germany,Bundesliga,https://sofifa.com/team/22/borussia-dortmund/180084/,22,4-1-4-1,81,81,80,81,€50M,€971.2M,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,High,Normal,Cover,9,8,31,24.82,23.23
48,Napoli,Italy,Serie A,https://sofifa.com/team/48/napoli/180084/,48,4-3-3 Flat,81,84,82,80,€40M,€423M,Slow,Normal,Short,Organised,Lots,Safe,Little,Organised,Press,Medium,Normal,Offside trap,9,7,24,27.82,26.21
52,Roma,Italy,Serie A,https://sofifa.com/team/52/roma/180084/,52,4-3-3 Holding,81,80,82,81,€40M,€512M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Free form,Double,High,Normal,Cover,9,7,25,27.27,24.68
44,Inter,Italy,Serie A,https://sofifa.com/team/44/inter/180084/,44,4-2-3-1 Wide,80,83,80,79,€39M,€499M,Fast,Normal,Long,Organised,Lots,Risky,Lots,Organised,Press,Medium,Normal,Cover,8,8,23,26.55,26.22
46,Lazio,Italy,Serie A,https://sofifa.com/team/46/lazio/180084/,46,3-5-1-1,80,82,80,79,€17.5M,€214M,Fast,Normal,Mixed,Organised,Normal,Risky,Normal,Free form,Press,Medium,Normal,Cover,7,6,31,26.55,25.48
69,AS Monaco,France,Ligue 1,https://sofifa.com/team/69/as-monaco/180084/,69,4-2-3-1 Wide,80,80,81,78,€35M,€500M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,6,33,25.09,22.61
461,Valencia CF,Spain,La Liga,https://sofifa.com/team/461/valencia-cf/180084/,461,4-4-2 Flat,80,80,80,80,€54.1M,€613M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,6,31,25.00,22.48
7,Everton,England,Premier League,https://sofifa.com/team/7/everton/180084/,7,4-3-3 Holding,79,77,80,79,€64.4M,€1.4B,Balanced,Little,Mixed,Organised,Normal,Safe,Normal,Organised,Press,High,Normal,Cover,8,6,33,27.64,24.48
32,Bayer 04 Leverkusen,Germany,Bundesliga,https://sofifa.com/team/32/bayer-04-leverkusen/180084/,32,4-2-3-1 Wide,79,79,79,79,€32M,€375.7M,Balanced,Lots,Long,Organised,Normal,Risky,Lots,Free form,Press,High,Normal,Cover,8,6,24,23.55,23.13
34,FC Schalke 04,Germany,Bundesliga,https://sofifa.com/team/34/fc-schalke-04/180084/,34,5-3-2,79,78,79,79,€34M,€692.1M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Narrow,Cover,7,6,26,25.82,24.23
47,AC Milan,Italy,Serie A,https://sofifa.com/team/47/ac-milan/180084/,47,4-3-3 Holding,79,80,79,79,€52M,€740M,Slow,Normal,Short,Organised,Normal,Safe,Little,Organised,Press,High,Normal,Cover,8,8,26,24.27,24.81
448,Athletic Club,Spain,La Liga,https://sofifa.com/team/448/athletic-club/180084/,448,4-3-3 Attack,79,81,79,78,€17.5M,€250M,Fast,Normal,Long,Organised,Lots,Normal,Lots,Free form,Press,Medium,Normal,Cover,6,6,33,27.18,24.79
481,Sevilla FC,Spain,La Liga,https://sofifa.com/team/481/sevilla-fc/180084/,481,4-2-3-1 Wide,79,80,80,79,€34.1M,€960M,Balanced,Normal,Mixed,Organised,Little,Safe,Little,Organised,Press,Medium,Normal,Cover,7,6,28,26.27,25.93
483,Villarreal CF,Spain,La Liga,https://sofifa.com/team/483/villarreal-cf/180084/,483,4-2-3-1 Wide,79,79,79,80,€31.1M,€370M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Free form,Contain,Medium,Normal,Cover,8,7,33,25.73,25.00
23,Borussia Mönchengladbach,Germany,Bundesliga,https://sofifa.com/team/23/borussia-monchengladbach/180084/,23,4-4-2 Holding,78,78,78,78,€25M,€364.8M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Free form,Press,Medium,Normal,Cover,6,5,33,25.09,23.24
112172,RB Leipzig,Germany,Bundesliga,https://sofifa.com/team/112172/rb-leipzig/180084/,112172,4-2-2-2,78,78,80,76,€50M,€377.2M,Balanced,Lots,Mixed,Organised,Normal,Risky,Normal,Free form,Double,Medium,Normal,Cover,7,5,30,22.82,22.10
10029,TSG 1899 Hoffenheim,Germany,Bundesliga,https://sofifa.com/team/10029/tsg-1899-hoffenheim/180084/,10029,5-3-2,78,80,76,76,€22M,€246.1M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Free form,Double,High,Normal,Cover,5,4,30,24.27,23.13
66,Olympique Lyonnais,France,Ligue 1,https://sofifa.com/team/66/olympique-lyonnais/180084/,66,4-1-2-1-2 Narrow,78,80,78,77,€24M,€200M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,High,Wide,Cover,8,6,32,23.91,22.03
95,Leicester City,England,Premier League,https://sofifa.com/team/95/leicester-city/180084/,95,4-2-3-1 Wide,78,79,79,76,€53.7M,€1.1B,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,5,5,33,26.27,24.52
449,Real Betis Balompié,Spain,La Liga,https://sofifa.com/team/449/real-betis-balompie/180084/,449,5-4-1 Flat,78,79,79,76,€15.3M,€175M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Medium,Normal,Cover,4,2,32,27.27,24.50
450,RC Celta,Spain,La Liga,https://sofifa.com/team/450/rc-celta/180084/,450,4-3-3 Flat,78,78,78,78,€10.4M,€110M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Medium,Normal,Cover,6,4,31,25.64,23.45
452,RCD Espanyol,Spain,La Liga,https://sofifa.com/team/452/rcd-espanyol/180084/,452,4-4-2 Holding,78,79,78,76,€10M,€75M,Fast,Normal,Long,Organised,Lots,Normal,Lots,Free form,Contain,Medium,Normal,Cover,4,2,27,25.64,25.30
457,Real Sociedad,Spain,La Liga,https://sofifa.com/team/457/real-sociedad/180084/,457,4-2-3-1 Wide,78,80,78,76,€14.3M,€150M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,3,31,25.00,24.00
219,Olympique de Marseille,France,Ligue 1,https://sofifa.com/team/219/olympique-de-marseille/180084/,219,4-2-3-1 Wide,78,78,79,77,€14M,€160M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,4,29,26.00,24.48
1795,Watford,England,Premier League,https://sofifa.com/team/1795/watford/180084/,1795,4-2-3-1 Wide,77,78,77,75,€44.8M,€635M,Balanced,Lots,Mixed,Organised,Lots,Normal,Normal,Free form,Press,High,Normal,Offside trap,3,3,33,27.64,25.67
1796,Burnley,England,Premier League,https://sofifa.com/team/1796/burnley/180084/,1796,4-4-2 Flat,77,76,77,78,€40.7M,€540M,Balanced,Normal,Long,Organised,Normal,Risky,Lots,Organised,Press,Medium,Wide,Cover,3,3,33,27.09,25.82
19,West Ham United,England,Premier League,https://sofifa.com/team/19/west-ham-united/180084/,19,5-2-3,77,79,76,74,€63.2M,€1.3B,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,5,33,26.55,24.21
1824,Eintracht Frankfurt,Germany,Bundesliga,https://sofifa.com/team/1824/eintracht-frankfurt/180084/,1824,5-3-2,77,76,77,75,€12.5M,€186.8M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Wide,Cover,4,4,33,25.64,24.21
110374,Fiorentina,Italy,Serie A,https://sofifa.com/team/110374/fiorentina/180084/,110374,4-3-3 Holding,77,76,78,77,€19.5M,€202M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,High,Normal,Cover,8,6,28,25.55,23.07
54,Torino,Italy,Serie A,https://sofifa.com/team/54/torino/180084/,54,3-4-2-1,77,79,77,77,€12M,€117M,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Deep,Narrow,Cover,6,4,25,28.82,25.52
72,OGC Nice,France,Ligue 1,https://sofifa.com/team/72/ogc-nice/180084/,72,4-3-3 Holding,77,78,77,76,€9.5M,€60M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,6,3,32,24.64,22.63
166,Hertha BSC,Germany,Bundesliga,https://sofifa.com/team/166/hertha-bsc/180084/,166,4-2-3-1 Wide,77,75,77,77,€8M,€152M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,High,Normal,Cover,6,4,29,25.45,23.55
175,VfL Wolfsburg,Germany,Bundesliga,https://sofifa.com/team/175/vfl-wolfsburg/180084/,175,4-3-3 Holding,77,77,79,75,€42M,€420.1M,Balanced,Normal,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Wide,Cover,7,6,33,24.36,22.94
467,SD Eibar,Spain,La Liga,https://sofifa.com/team/467/sd-eibar/180084/,467,4-2-3-1 Wide,77,77,78,75,€5.4M,€29M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Organised,Press,Medium,Normal,Cover,3,1,32,28.00,25.78
242,RC Deportivo de La Coruña,Spain,La Liga,https://sofifa.com/team/242/rc-deportivo-de-la-coruna/180084/,242,4-1-2-1-2 Narrow,77,79,77,77,€9.5M,€100M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,3,33,29.09,25.09
1799,Crystal Palace,England,Premier League,https://sofifa.com/team/1799/crystal-palace/180084/,1799,4-4-2 Flat,76,79,76,76,€45.8M,€660M,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,4,4,33,26.73,25.00
1806,Stoke City,England,Premier League,https://sofifa.com/team/1806/stoke-city/180084/,1806,4-4-2 Flat,76,75,76,76,€48.3M,€740M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Double,High,Normal,Cover,6,4,33,26.91,25.24
17,Southampton,England,Premier League,https://sofifa.com/team/17/southampton/180084/,17,5-4-1 Flat,76,76,77,75,€50.5M,€1.1B,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,7,5,33,25.18,23.88
1819,AS Saint-Étienne,France,Ligue 1,https://sofifa.com/team/1819/as-saint-etienne/180084/,1819,4-2-3-1 Wide,76,75,75,76,€9.5M,€70M,Balanced,Normal,Long,Organised,Normal,Normal,Lots,Organised,Press,High,Normal,Offside trap,7,3,30,27.82,24.20
31,1. FC Köln,Germany,Bundesliga,https://sofifa.com/team/31/1-fc-koln/180084/,31,4-4-2 Holding,76,75,77,75,€14.5M,€218.8M,Fast,Normal,Long,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,5,4,33,24.45,23.70
38,SV Werder Bremen,Germany,Bundesliga,https://sofifa.com/team/38/sv-werder-bremen/180084/,38,4-3-3 Holding,76,77,77,75,€7M,€144.6M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Wide,Cover,4,4,26,25.18,25.31
39,Atalanta,Italy,Serie A,https://sofifa.com/team/39/atalanta/180084/,39,3-4-2-1,76,78,75,78,€8M,€92M,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,5,4,26,26.00,23.58
109,West Bromwich Albion,England,Premier League,https://sofifa.com/team/109/west-bromwich-albion/180084/,109,4-4-1-1 Midfield,76,79,75,77,€41.1M,€650M,Fast,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Contain,Deep,Narrow,Cover,5,4,33,28.36,25.42
1943,AFC Bournemouth,England,Premier League,https://sofifa.com/team/1943/afc-bournemouth/180084/,1943,5-2-3,76,76,75,75,€41.3M,€525M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,3,31,25.82,24.48
189,Bologna,Italy,Serie A,https://sofifa.com/team/189/bologna/180084/,189,4-3-3 Holding,76,77,75,74,€13M,€85M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,High,Wide,Cover,6,4,29,27.27,24.93
110556,Genoa,Italy,Serie A,https://sofifa.com/team/110556/genoa/180084/,110556,3-1-4-2,76,76,75,75,€10M,€117M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,30,28.18,26.57
13,Newcastle United,England,Premier League,https://sofifa.com/team/13/newcastle-united/180084/,13,4-4-1-1 Attack,75,76,75,76,€34.1M,€615M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,3,33,25.18,23.97
1808,Brighton & Hove Albion,England,Premier League,https://sofifa.com/team/1808/brighton-hove-albion/180084/,1808,4-4-1-1 Midfield,75,74,76,74,€31.6M,€435M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,1,33,26.64,25.27
100888,CD Leganés,Spain,La Liga,https://sofifa.com/team/100888/cd-leganes/180084/,100888,4-2-3-1 Wide,75,74,75,74,€3.8M,€10.5M,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Narrow,Cover,1,1,30,27.55,26.17
36,VfB Stuttgart,Germany,Bundesliga,https://sofifa.com/team/36/vfb-stuttgart/180084/,36,4-4-2 Holding,75,76,75,75,€11M,€219.7M,Balanced,Little,Mixed,Organised,Little,Normal,Little,Organised,Press,High,Narrow,Cover,3,4,25,26.00,24.12
1837,Sampdoria,Italy,Serie A,https://sofifa.com/team/1837/sampdoria/180084/,1837,4-3-1-2,75,77,76,74,€14M,€157M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Offside trap,6,4,25,26.64,24.88
100409,FC Augsburg,Germany,Bundesliga,https://sofifa.com/team/100409/fc-augsburg/180084/,100409,4-2-3-1 Wide,75,78,74,75,€9.5M,€118.3M,Balanced,Little,Mixed,Organised,Little,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,4,27,26.27,25.07
59,FC Girondins de Bordeaux,France,Ligue 1,https://sofifa.com/team/59/fc-girondins-de-bordeaux/180084/,59,4-3-3 Holding,75,76,75,74,€9M,€65M,Fast,Lots,Long,Organised,Normal,Normal,Lots,Organised,Contain,Deep,Narrow,Cover,5,3,33,23.73,22.88
573,Málaga CF,Spain,La Liga,https://sofifa.com/team/573/malaga-cf/180084/,573,4-4-2 Holding,75,75,75,75,€9.4M,€105M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,2,33,26.91,24.97
1853,Levante UD,Spain,La Liga,https://sofifa.com/team/1853/levante-ud/180084/,1853,4-4-2 Holding,75,75,76,75,€6.5M,€39.7M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Organised,Contain,Deep,Narrow,Cover,5,1,33,25.36,24.09
111974,Sassuolo,Italy,Serie A,https://sofifa.com/team/111974/sassuolo/180084/,111974,3-1-4-2,75,76,72,76,€13M,€94M,Balanced,Normal,Mixed,Organised,Little,Safe,Little,Organised,Press,Medium,Normal,Cover,6,4,26,24.73,24.62
1960,Swansea City,England,Premier League,https://sofifa.com/team/1960/swansea-city/180084/,1960,5-4-1 Flat,75,76,75,74,€45M,€640M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,33,26.82,24.82
169,1. FSV Mainz 05,Germany,Bundesliga,https://sofifa.com/team/169/1-fsv-mainz-05/180084/,169,4-1-4-1,75,76,75,74,€9.1M,€119M,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,4,26,24.64,24.35
192,AC ChievoVerona,Italy,Serie A,https://sofifa.com/team/192/ac-chievoverona/180084/,192,4-3-3 Holding,75,76,76,73,€4.6M,€67M,Fast,Normal,Long,Organised,Lots,Normal,Lots,Organised,Double,High,Normal,Cover,4,3,27,30.18,26.78
463,Deportivo Alavés,Spain,La Liga,https://sofifa.com/team/463/deportivo-alaves/180084/,463,4-4-2 Flat,75,77,75,74,€4.4M,€13M,Balanced,Normal,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Wide,Cover,1,1,30,24.64,24.13
472,UD Las Palmas,Spain,La Liga,https://sofifa.com/team/472/ud-las-palmas/180084/,472,4-2-3-1 Wide,75,77,74,75,€5.7M,€38M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Contain,Medium,Normal,Cover,3,1,33,25.82,25.33
485,Hannover 96,Germany,Bundesliga,https://sofifa.com/team/485/hannover-96/180084/,485,5-2-3,75,76,74,75,€10M,€113.1M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Organised,Press,High,Normal,Cover,3,4,32,25.73,24.31
110062,Girona FC,Spain,La Liga,https://sofifa.com/team/110062/girona-fc/180084/,110062,5-4-1 Flat,75,79,76,75,€2.6M,€6.4M,Balanced,Normal,Mixed,Organised,Normal,Safe,Little,Organised,Contain,Medium,Narrow,Cover,1,1,30,25.36,23.90
1809,Toulouse FC,France,Ligue 1,https://sofifa.com/team/1809/toulouse-fc/180084/,1809,4-1-4-1,74,73,74,74,€6M,€35M,Fast,Normal,Long,Organised,Normal,Normal,Lots,Organised,Press,Medium,Wide,Cover,3,1,28,23.45,23.46
28,Hamburger SV,Germany,Bundesliga,https://sofifa.com/team/28/hamburger-sv/180084/,28,4-1-4-1,74,73,73,74,€30M,€289.4M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Organised,Press,High,Normal,Cover,5,4,33,24.00,23.48
55,Udinese,Italy,Serie A,https://sofifa.com/team/55/udinese/180084/,55,3-1-4-2,74,75,74,74,€7M,€102M,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Double,High,Wide,Cover,5,4,26,27.18,24.38
62,En Avant Guingamp,France,Ligue 1,https://sofifa.com/team/62/en-avant-guingamp/180084/,62,4-2-3-1 Wide,74,78,74,73,€2M,€27M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,2,30,27.91,25.37
65,Lille OSC,France,Ligue 1,https://sofifa.com/team/65/lille-osc/180084/,65,4-2-3-1 Wide,74,71,74,72,€10.5M,€75M,Fast,Little,Long,Organised,Little,Normal,Lots,Free form,Double,Medium,Normal,Cover,6,4,30,22.18,21.40
1860,Getafe CF,Spain,La Liga,https://sofifa.com/team/1860/getafe-cf/180084/,1860,4-4-2 Holding,74,75,74,75,€4.9M,€30.4M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Contain,Medium,Normal,Cover,4,2,33,28.36,24.42
70,Montpellier HSC,France,Ligue 1,https://sofifa.com/team/70/montpellier-hsc/180084/,70,5-2-3,74,73,73,74,€6M,€49M,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Narrow,Cover,5,3,26,25.55,24.35
71,FC Nantes,France,Ligue 1,https://sofifa.com/team/71/fc-nantes/180084/,71,4-2-3-1 Wide,74,74,72,76,€5.5M,€38M,Balanced,Normal,Mixed,Organised,Lots,Normal,Little,Organised,Double,Medium,Normal,Cover,4,2,33,25.00,23.48
74,Stade Rennais FC,France,Ligue 1,https://sofifa.com/team/74/stade-rennais-fc/180084/,74,4-1-4-1,74,76,74,74,€7.5M,€51M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,4,3,30,22.64,23.20
1939,Huddersfield Town,England,Premier League,https://sofifa.com/team/1939/huddersfield-town/180084/,1939,4-2-3-1 Wide,74,75,73,74,€32.4M,€390M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,2,1,33,25.64,23.64
1816,Amiens SC,France,Ligue 1,https://sofifa.com/team/1816/amiens-sc/180084/,1816,4-4-1-1 Attack,73,75,73,72,€2M,€12M,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Wide,Cover,1,1,29,26.45,26.83
25,SC Freiburg,Germany,Bundesliga,https://sofifa.com/team/25/sc-freiburg/180084/,25,4-4-2 Holding,73,74,72,73,€5.5M,€88.3M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,2,3,33,23.45,24.36
1842,Cagliari,Italy,Serie A,https://sofifa.com/team/1842/cagliari/180084/,1842,4-3-1-2,73,75,72,72,€6M,€62M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,5,2,26,25.64,25.42
112791,SPAL,Italy,Serie A,https://sofifa.com/team/112791/spal/180084/,112791,3-1-4-2,73,75,73,72,€4.5M,€25M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,28,25.64,25.86
210,Stade Malherbe Caen,France,Ligue 1,https://sofifa.com/team/210/stade-malherbe-caen/180084/,210,4-3-1-2,73,73,73,74,€4M,€30M,Fast,Normal,Long,Organised,Normal,Normal,Lots,Organised,Contain,Deep,Normal,Cover,3,1,28,25.73,24.18
1530,Angers SCO,France,Ligue 1,https://sofifa.com/team/1530/angers-sco/180084/,1530,4-1-4-1,73,75,73,73,€3.5M,€30M,Fast,Normal,Long,Organised,Normal,Normal,Lots,Organised,Press,Deep,Narrow,Cover,3,1,29,27.73,24.79
68,FC Metz,France,Ligue 1,https://sofifa.com/team/68/fc-metz/180084/,68,4-2-3-1 Wide,72,69,73,72,€2M,€26M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Contain,Medium,Normal,Cover,1,1,33,27.91,24.42
76,RC Strasbourg Alsace,France,Ligue 1,https://sofifa.com/team/76/rc-strasbourg-alsace/180084/,76,4-1-2-1-2 Narrow,72,70,73,71,€2M,€12M,Balanced,Little,Mixed,Organised,Little,Normal,Normal,Organised,Press,High,Normal,Cover,1,1,30,27.18,25.33
112026,Benevento,Italy,Serie A,https://sofifa.com/team/112026/benevento/180084/,112026,4-3-3 Holding,72,71,72,70,€6M,€30M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,26,25.64,25.35
206,Hellas Verona FC,Italy,Serie A,https://sofifa.com/team/206/hellas-verona-fc/180084/,206,4-3-3 Flat,72,72,72,71,€8.5M,€65M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,30,26.27,24.40
110569,Dijon FCO,France,Ligue 1,https://sofifa.com/team/110569/dijon-fco/180084/,110569,5-2-1-2,72,72,73,70,€2M,€24M,Fast,Little,Long,Organised,Little,Risky,Lots,Organised,Press,Medium,Normal,Cover,2,1,29,25.64,25.38
294,ESTAC Troyes,France,Ligue 1,https://sofifa.com/team/294/estac-troyes/180084/,294,4-2-3-1 Wide,70,73,70,68,€2.3M,€12.5M,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Narrow,Cover,1,1,29,25.82,25.24
110734,Crotone,Italy,Serie A,https://sofifa.com/team/110734/crotone/180084/,110734,4-3-3 Flat,70,70,71,71,€5M,€34M,Fast,Little,Long,Organised,Normal,Normal,Normal,Organised,Contain,Deep,Narrow,Cover,1,1,28,25.09,23.71
