id,name,country,league,url,team_id,formation,overall,attack,midfield,defence,transfer_budget,club_worth,speed,dribbling,passing,positioning,crossing,passing_2,shooting,positioning_2,aggression,pressure,team_width,defender_line,domestic_prestige,international_prestige,players,starting_xi_avg_age,whole_team_avg_age
34,FC Schalke 04,Germany,Bundesliga,https://sofifa.com/team/34/fc-schalke-04/100002/,34,4-1-2-1-2 Wide,77,68,71,77,€8.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Lots,Organised,Press,High,Wide,Cover,17,14,35,24.18,23.54
36,VfB Stuttgart,Germany,Bundesliga,https://sofifa.com/team/36/vfb-stuttgart/100002/,36,4-4-2 Flat,77,73,71,73,€28M,€0,Fast,Little,Short,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,17,14,29,24.82,23.41
46,Lazio,Italy,Serie A,https://sofifa.com/team/46/lazio/100002/,46,3-4-2-1,77,75,72,72,€15M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Wide,Cover,16,11,35,26.82,27.51
48,Napoli,Italy,Serie A,https://sofifa.com/team/48/napoli/100002/,48,3-4-2-1,77,78,72,73,€20M,€0,Fast,Little,Short,Free form,Normal,Safe,Lots,Free form,Double,Medium,Normal,Cover,15,12,25,27.27,26.32
55,Udinese,Italy,Serie A,https://sofifa.com/team/55/udinese/100002/,55,4-3-3 Flat,77,77,72,71,€10M,€0,Balanced,Little,Mixed,Organised,Normal,Safe,Lots,Organised,Contain,Medium,Normal,Offside trap,14,11,35,24.64,23.57
110556,Genoa,Italy,Serie A,https://sofifa.com/team/110556/genoa/100002/,110556,3-4-3 Flat,77,69,69,65,€20M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Narrow,Cover,16,10,35,27.36,23.43
19,West Ham United,England,Premier League,https://sofifa.com/team/19/west-ham-united/100002/,19,4-4-2 Flat,76,71,69,68,€25M,€0,Balanced,Little,Short,Organised,Lots,Safe,Normal,Organised,Double,Deep,Narrow,Cover,15,13,35,25.73,23.57
22,Borussia Dortmund,Germany,Bundesliga,https://sofifa.com/team/22/borussia-dortmund/100002/,22,4-2-3-1 Narrow,76,69,72,70,€12M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Normal,Free form,Double,Medium,Normal,Offside trap,16,13,35,22.91,22.83
1837,Sampdoria,Italy,Serie A,https://sofifa.com/team/1837/sampdoria/100002/,1837,4-4-1-1 Attack,76,69,72,72,€8M,€0,Balanced,Little,Short,Organised,Little,Safe,Normal,Free form,Contain,Medium,Normal,Offside trap,15,11,29,24.82,24.38
10029,TSG 1899 Hoffenheim,Germany,Bundesliga,https://sofifa.com/team/10029/tsg-1899-hoffenheim/100002/,10029,4-3-3 Flat,76,71,73,71,€20M,€0,Fast,Little,Short,Organised,Normal,Risky,Normal,Organised,Double,Medium,Normal,Offside trap,14,10,30,24.55,22.47
1843,Palermo FC,Italy,Serie A,https://sofifa.com/team/1843/palermo-fc/100002/,1843,4-2-3-1 Narrow,76,73,70,67,€10M,€0,Balanced,Little,Mixed,Organised,Little,Safe,Lots,Organised,Press,Medium,Normal,Cover,15,10,30,25.27,24.07
144,Fulham FC,England,Premier League,https://sofifa.com/team/144/fulham-fc/100002/,144,4-4-2 Flat,76,73,71,71,€11M,€0,Balanced,Little,Long,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,13,11,35,28.82,25.51
242,RC Deportivo de La Coruña,Spain,La Liga,https://sofifa.com/team/242/rc-deportivo-de-la-coruna/100002/,242,4-2-3-1 Narrow,76,69,71,69,€8M,€0,Slow,Little,Short,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Offside trap,18,13,33,27.36,24.42
3,Blackburn Rovers,England,Premier League,https://sofifa.com/team/3/blackburn-rovers/100002/,3,4-4-2 Flat,75,70,72,71,€15M,€0,Balanced,Little,Long,Organised,Lots,Normal,Normal,Organised,Double,Medium,Normal,Cover,15,13,30,27.18,24.83
4,Bolton Wanderers,England,Premier League,https://sofifa.com/team/4/bolton-wanderers/100002/,4,4-4-2 Flat,75,70,71,72,€15M,€0,Balanced,Little,Long,Organised,Lots,Risky,Normal,Organised,Double,Medium,Normal,Cover,14,12,31,27.36,25.45
39,Atalanta,Italy,Serie A,https://sofifa.com/team/39/atalanta/100002/,39,4-4-1-1 Attack,75,73,73,71,€6M,€0,Balanced,Little,Mixed,Organised,Little,Normal,Normal,Organised,Contain,Deep,Normal,Offside trap,13,9,27,28.00,27.63
1860,Getafe CF,Spain,La Liga,https://sofifa.com/team/1860/getafe-cf/100002/,1860,4-2-3-1 Narrow,75,72,72,75,€2.5M,€0,Slow,Little,Mixed,Organised,Normal,Normal,Lots,Free form,Contain,Medium,Normal,Offside trap,13,12,26,25.73,25.08
73,Paris Saint-Germain,France,Ligue 1,https://sofifa.com/team/73/paris-saint-germain/100002/,73,4-2-2-2,75,70,68,69,€13M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Double,High,Wide,Offside trap,19,15,27,26.45,25.07
74,Stade Rennais FC,France,Ligue 1,https://sofifa.com/team/74/stade-rennais-fc/100002/,74,4-2-3-1 Narrow,75,72,67,68,€10M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Double,High,Wide,Cover,12,8,27,26.18,23.89
106,Sunderland,England,Premier League,https://sofifa.com/team/106/sunderland/100002/,106,4-4-2 Flat,75,70,68,71,€15M,€0,Balanced,Little,Long,Organised,Lots,Risky,Normal,Organised,Double,Medium,Normal,Cover,13,10,35,24.45,23.00
448,Athletic Club,Spain,La Liga,https://sofifa.com/team/448/athletic-club/100002/,448,4-2-3-1 Narrow,75,66,70,70,€8.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Double,Deep,Normal,Cover,15,13,35,25.64,24.31
452,RCD Espanyol,Spain,La Liga,https://sofifa.com/team/452/rcd-espanyol/100002/,452,4-3-2-1,75,73,67,67,€11M,€0,Balanced,Little,Mixed,Organised,Normal,Risky,Lots,Organised,Press,High,Normal,Cover,16,12,35,24.82,23.69
456,Racing Santander,Spain,La Liga,https://sofifa.com/team/456/racing-santander/100002/,456,4-2-3-1 Narrow,75,68,71,65,€3.5M,€0,Balanced,Little,Mixed,Organised,Lots,Risky,Normal,Free form,Press,Medium,Normal,Cover,13,10,33,26.27,24.15
1790,Portsmouth,England,Premier League,https://sofifa.com/team/1790/portsmouth/100002/,1790,4-2-3-1 Narrow,75,72,71,66,€35M,€0,Fast,Little,Long,Organised,Lots,Risky,Normal,Organised,Double,Medium,Normal,Cover,14,11,35,28.73,26.06
1809,Toulouse FC,France,Ligue 1,https://sofifa.com/team/1809/toulouse-fc/100002/,1809,4-5-1 Attack,74,65,68,72,€5M,€0,Balanced,Little,Long,Organised,Lots,Normal,Normal,Organised,Press,Deep,Narrow,Cover,11,8,32,22.91,22.78
1819,AS Saint-Étienne,France,Ligue 1,https://sofifa.com/team/1819/as-saint-etienne/100002/,1819,4-3-3 Flat,74,64,69,71,€9M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Deep,Narrow,Offside trap,19,12,30,24.27,23.40
110364,Catania,Italy,Serie A,https://sofifa.com/team/110364/catania/100002/,110364,4-5-1 Attack,74,73,73,72,€5M,€0,Balanced,Little,Short,Organised,Little,Safe,Normal,Organised,Press,Medium,Normal,Cover,12,9,28,25.91,25.57
1824,Eintracht Frankfurt,Germany,Bundesliga,https://sofifa.com/team/1824/eintracht-frankfurt/100002/,1824,4-4-1-1 Attack,74,69,70,71,€7.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Contain,Medium,Normal,Cover,12,10,31,27.36,24.61
1842,Cagliari,Italy,Serie A,https://sofifa.com/team/1842/cagliari/100002/,1842,4-1-2-1-2 Wide,74,70,72,70,€5M,€0,Balanced,Little,Short,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Cover,12,8,30,26.64,24.03
573,Málaga CF,Spain,La Liga,https://sofifa.com/team/573/malaga-cf/100002/,573,4-4-1-1 Attack,74,68,69,68,€2.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,10,9,34,26.64,24.03
65,Lille OSC,France,Ligue 1,https://sofifa.com/team/65/lille-osc/100002/,65,4-3-3 Flat,74,72,67,70,€13M,€0,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Medium,Normal,Cover,12,10,28,25.09,23.50
1861,UD Almería,Spain,La Liga,https://sofifa.com/team/1861/ud-almeria/100002/,1861,4-2-3-1 Narrow,74,69,69,68,€2.8M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,High,Narrow,Cover,9,8,31,26.09,24.77
88,Birmingham City,England,Premier League,https://sofifa.com/team/88/birmingham-city/100002/,88,4-4-2 Flat,74,74,69,72,€7.5M,€0,Fast,Little,Long,Organised,Lots,Risky,Lots,Organised,Double,High,Wide,Cover,12,10,31,25.82,25.00
1917,Wigan Athletic,England,Premier League,https://sofifa.com/team/1917/wigan-athletic/100002/,1917,4-2-3-1 Narrow,74,69,68,71,€15M,€0,Fast,Little,Long,Organised,Lots,Risky,Normal,Organised,Double,Medium,Normal,Cover,12,10,33,26.82,24.00
166,Hertha BSC,Germany,Bundesliga,https://sofifa.com/team/166/hertha-bsc/100002/,166,4-4-2 Flat,74,74,69,68,€7.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Medium,Normal,Cover,14,12,31,26.18,23.77
462,Real Valladolid CF,Spain,La Liga,https://sofifa.com/team/462/real-valladolid-cf/100002/,462,4-2-3-1 Narrow,74,68,71,71,€3.3M,€0,Balanced,Little,Mixed,Organised,Little,Normal,Normal,Organised,Press,Deep,Narrow,Cover,13,7,32,27.27,24.31
479,CA Osasuna,Spain,La Liga,https://sofifa.com/team/479/ca-osasuna/100002/,479,4-2-3-1 Narrow,74,68,69,70,€5.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Deep,Normal,Cover,12,11,31,28.09,25.45
485,Hannover 96,Germany,Bundesliga,https://sofifa.com/team/485/hannover-96/100002/,485,4-2-3-1 Narrow,74,69,69,68,€5M,€0,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Double,High,Wide,Cover,11,10,35,26.18,25.43
244,Real Zaragoza,Spain,La Liga,https://sofifa.com/team/244/real-zaragoza/100002/,244,4-4-2 Flat,74,70,72,68,€5M,€0,Slow,Little,Short,Free form,Normal,Normal,Lots,Organised,Contain,Medium,Normal,Offside trap,16,11,35,26.27,24.83
1806,Stoke City,England,Premier League,https://sofifa.com/team/1806/stoke-city/100002/,1806,4-4-2 Flat,73,71,67,71,€6M,€0,Balanced,Little,Long,Organised,Lots,Risky,Normal,Organised,Double,Medium,Normal,Cover,11,7,30,27.82,25.60
23,Borussia Mönchengladbach,Germany,Bundesliga,https://sofifa.com/team/23/borussia-monchengladbach/100002/,23,4-4-2 Flat,73,73,69,69,€6.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,10,30,25.00,24.53
31,1. FC Köln,Germany,Bundesliga,https://sofifa.com/team/31/1-fc-koln/100002/,31,4-3-2-1,73,68,67,68,€11M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Wide,Cover,13,10,29,27.45,23.93
50,Parma,Italy,Serie A,https://sofifa.com/team/50/parma/100002/,50,3-5-2,73,69,67,67,€10M,€0,Slow,Little,Short,Free form,Normal,Normal,Lots,Free form,Contain,Medium,Wide,Offside trap,14,11,28,27.27,24.75
69,AS Monaco,France,Ligue 1,https://sofifa.com/team/69/as-monaco/100002/,69,4-2-3-1 Narrow,73,67,69,69,€25M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Wide,Cover,16,14,33,24.55,23.39
1952,Hull City,England,Premier League,https://sofifa.com/team/1952/hull-city/100002/,1952,4-4-2 Flat,73,68,67,64,€8M,€0,Balanced,Little,Mixed,Organised,Lots,Risky,Normal,Organised,Double,High,Wide,Cover,11,7,35,26.91,25.00
453,RCD Mallorca,Spain,La Liga,https://sofifa.com/team/453/rcd-mallorca/100002/,453,4-4-1-1 Attack,73,70,70,68,€2M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Offside trap,13,11,35,27.55,24.46
459,Real Sporting de Gijón,Spain,La Liga,https://sofifa.com/team/459/real-sporting-de-gijon/100002/,459,4-2-3-1 Narrow,73,69,71,68,€1.9M,€0,Fast,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Double,High,Normal,Cover,11,7,31,25.64,24.97
260,CD Tenerife,Spain,La Liga,https://sofifa.com/team/260/cd-tenerife/100002/,260,4-4-1-1 Attack,72,67,70,68,€1.6M,€0,Slow,Little,Short,Organised,Little,Normal,Normal,Organised,Contain,Medium,Normal,Cover,11,8,31,27.00,24.68
1796,Burnley,England,Premier League,https://sofifa.com/team/1796/burnley/100002/,1796,4-3-3 Flat,72,69,68,67,€7.5M,€0,Fast,Little,Mixed,Organised,Lots,Risky,Lots,Organised,Double,Medium,Wide,Cover,10,6,35,26.55,24.71
57,AJ Auxerre,France,Ligue 1,https://sofifa.com/team/57/aj-auxerre/100002/,57,4-4-2 Flat,72,65,64,65,€10M,€0,Slow,Little,Long,Organised,Normal,Normal,Normal,Organised,Press,Deep,Narrow,Cover,13,10,34,26.82,23.65
72,OGC Nice,France,Ligue 1,https://sofifa.com/team/72/ogc-nice/100002/,72,4-3-2-1,72,67,69,65,€5M,€0,Fast,Little,Long,Organised,Little,Normal,Normal,Organised,Double,High,Wide,Cover,11,6,32,25.82,24.03
110,Wolverhampton Wanderers,England,Premier League,https://sofifa.com/team/110/wolverhampton-wanderers/100002/,110,4-4-2 Flat,72,68,66,66,€8.5M,€0,Fast,Little,Long,Organised,Lots,Risky,Lots,Organised,Double,High,Wide,Cover,11,8,35,26.09,23.40
160,VfL Bochum 1848,Germany,Bundesliga,https://sofifa.com/team/160/vfl-bochum-1848/100002/,160,4-4-2 Flat,72,69,69,67,€3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,9,29,26.27,25.34
189,Bologna,Italy,Serie A,https://sofifa.com/team/189/bologna/100002/,189,4-4-1-1 Attack,72,68,69,68,€6M,€0,Balanced,Little,Mixed,Organised,Lots,Safe,Normal,Organised,Contain,Medium,Normal,Offside trap,13,9,30,27.45,26.83
192,AC ChievoVerona,Italy,Serie A,https://sofifa.com/team/192/ac-chievoverona/100002/,192,4-1-2-1-2 Wide,72,67,66,71,€4M,€0,Balanced,Little,Short,Organised,Normal,Normal,Normal,Organised,Double,Deep,Normal,Offside trap,11,9,27,29.09,27.30
1742,Xerez,Spain,La Liga,https://sofifa.com/team/1742/xerez/100002/,1742,4-4-1-1 Attack,72,67,64,67,€1.6M,€0,Slow,Little,Short,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,6,4,30,24.55,25.47
1823,AS Nancy Lorraine,France,Ligue 1,https://sofifa.com/team/1823/as-nancy-lorraine/100002/,1823,4-3-3 Flat,71,68,67,67,€4M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Little,Organised,Double,High,Wide,Cover,9,6,30,25.64,24.17
1838,Siena,Italy,Serie A,https://sofifa.com/team/1838/siena/100002/,1838,4-1-2-1-2 Wide,71,66,66,68,€3M,€0,Balanced,Little,Short,Organised,Little,Safe,Normal,Organised,Press,Medium,Normal,Offside trap,10,7,31,27.00,25.00
1844,Livorno,Italy,Serie A,https://sofifa.com/team/1844/livorno/100002/,1844,3-4-1-2,71,71,68,68,€4M,€0,Slow,Little,Short,Organised,Little,Safe,Normal,Organised,Contain,Deep,Narrow,Offside trap,11,8,29,28.18,25.48
1848,SSC Bari,Italy,Serie A,https://sofifa.com/team/1848/ssc-bari/100002/,1848,4-4-2 Flat,71,68,69,70,€4M,€0,Slow,Little,Short,Free form,Normal,Safe,Normal,Organised,Contain,Medium,Normal,Offside trap,11,8,32,25.91,26.00
110456,Valenciennes FC,France,Ligue 1,https://sofifa.com/team/110456/valenciennes-fc/100002/,110456,4-3-3 Flat,71,69,67,70,€2.5M,€0,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Press,Deep,Narrow,Cover,6,4,28,26.00,25.68
169,1. FSV Mainz 05,Germany,Bundesliga,https://sofifa.com/team/169/1-fsv-mainz-05/100002/,169,4-2-3-1 Narrow,71,65,68,67,€2.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Lots,Organised,Double,Medium,Normal,Cover,9,8,35,27.45,24.54
171,1. FC Nürnberg,Germany,Bundesliga,https://sofifa.com/team/171/1-fc-nurnberg/100002/,171,4-3-2-1,71,69,67,68,€3.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,12,9,30,25.55,23.83
226,FC Sochaux-Montbéliard,France,Ligue 1,https://sofifa.com/team/226/fc-sochaux-montbeliard/100002/,226,4-2-2-2,70,68,64,65,€5M,€0,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Contain,Medium,Normal,Cover,12,7,28,25.45,22.71
1805,Grenoble Foot 38,France,Ligue 1,https://sofifa.com/team/1805/grenoble-foot-38/100002/,1805,4-2-3-1 Narrow,69,66,66,65,€2M,€0,Fast,Little,Long,Organised,Normal,Normal,Lots,Organised,Press,High,Wide,Cover,5,3,31,27.36,25.55
25,SC Freiburg,Germany,Bundesliga,https://sofifa.com/team/25/sc-freiburg/100002/,25,4-4-2 Flat,69,68,67,66,€2.5M,€0,Balanced,Little,Short,Organised,Lots,Safe,Normal,Organised,Press,Medium,Normal,Cover,9,7,29,24.55,24.10
64,RC Lens,France,Ligue 1,https://sofifa.com/team/64/rc-lens/100002/,64,4-3-3 Flat,69,67,62,62,€4.5M,€0,Slow,Little,Short,Organised,Normal,Normal,Lots,Organised,Press,High,Wide,Offside trap,15,10,27,26.91,23.78
1739,Le Mans FC,France,Ligue 1,https://sofifa.com/team/1739/le-mans-fc/100002/,1739,4-3-3 Flat,69,66,64,63,€5.5M,€0,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Wide,Cover,7,5,35,24.45,22.71
217,FC Lorient,France,Ligue 1,https://sofifa.com/team/217/fc-lorient/100002/,217,4-4-2 Flat,69,67,65,65,€2.5M,€0,Balanced,Little,Long,Organised,Normal,Safe,Normal,Organised,Press,High,Wide,Offside trap,7,5,31,25.64,25.19
111376,US Boulogne Cote d'Opale,France,Ligue 1,https://sofifa.com/team/111376/us-boulogne-cote-dopale/100002/,111376,5-4-1 Diamond,68,66,62,64,€750K,€0,Balanced,Little,Short,Organised,Normal,Normal,Normal,Organised,Press,High,Wide,Offside trap,4,1,32,27.00,24.72
70,Montpellier HSC,France,Ligue 1,https://sofifa.com/team/70/montpellier-hsc/100002/,70,4-3-3 Flat,68,65,65,64,€1.4M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Double,High,Wide,Offside trap,10,7,30,25.64,24.47
