id,name,country,league,url,team_id,formation,overall,attack,midfield,defence,transfer_budget,club_worth,speed,dribbling,passing,positioning,crossing,passing_2,shooting,positioning_2,aggression,pressure,team_width,defender_line,domestic_prestige,international_prestige,players,starting_xi_avg_age,whole_team_avg_age
17,Southampton,England,Premier League,https://sofifa.com/team/17/southampton/140052/,17,4-2-3-1 Wide,75,76,76,73,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,11,11,33,24.82,22.24
23,Borussia Mönchengladbach,Germany,Bundesliga,https://sofifa.com/team/23/borussia-monchengladbach/140052/,23,4-4-1-1 Attack,75,78,74,74,€10M,€0,Slow,Normal,Short,Organised,Little,Normal,Normal,Free form,Press,Medium,Normal,Cover,15,14,25,25.00,24.32
1819,AS Saint-Étienne,France,Ligue 1,https://sofifa.com/team/1819/as-saint-etienne/140052/,1819,4-2-3-1 Wide,75,75,75,76,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,15,25,26.73,24.80
28,Hamburger SV,Germany,Bundesliga,https://sofifa.com/team/28/hamburger-sv/140052/,28,4-4-1-1 Midfield,75,77,74,74,€5M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Contain,Medium,Normal,Cover,15,15,29,25.00,23.24
1824,Eintracht Frankfurt,Germany,Bundesliga,https://sofifa.com/team/1824/eintracht-frankfurt/140052/,1824,4-2-3-1 Wide,75,72,74,75,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,31,25.55,23.58
36,VfB Stuttgart,Germany,Bundesliga,https://sofifa.com/team/36/vfb-stuttgart/140052/,36,4-2-3-1 Wide,75,77,74,73,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,15,30,24.09,23.07
50,Parma,Italy,Serie A,https://sofifa.com/team/50/parma/140052/,50,4-3-3 Flat,75,77,73,74,€10M,€0,Balanced,Lots,Short,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Offside trap,13,16,29,29.82,25.38
55,Udinese,Italy,Serie A,https://sofifa.com/team/55/udinese/140052/,55,3-5-1-1,75,75,73,75,€15M,€0,Fast,Lots,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,15,16,33,26.45,23.15
65,Lille OSC,France,Ligue 1,https://sofifa.com/team/65/lille-osc/140052/,65,4-1-2-1-2 Narrow,75,74,75,75,€12M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,16,16,25,27.18,24.28
66,Olympique Lyonnais,France,Ligue 1,https://sofifa.com/team/66/olympique-lyonnais/140052/,66,4-1-2-1-2 Narrow,75,74,75,74,€13M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,18,18,33,23.64,23.18
144,Fulham FC,England,Premier League,https://sofifa.com/team/144/fulham-fc/140052/,144,4-4-2 Flat,75,71,74,72,€15M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Deep,Normal,Cover,13,16,33,27.09,25.76
219,Olympique de Marseille,France,Ligue 1,https://sofifa.com/team/219/olympique-de-marseille/140052/,219,4-2-3-1 Wide,75,76,76,73,€15M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,20,18,28,25.73,23.75
1792,Norwich City,England,Premier League,https://sofifa.com/team/1792/norwich-city/140052/,1792,4-1-4-1,74,74,74,74,€7.5M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,14,33,26.09,25.18
2,Aston Villa,England,Premier League,https://sofifa.com/team/2/aston-villa/140052/,2,4-4-2 Flat,74,72,71,74,€13M,€0,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,16,33,23.64,23.24
1806,Stoke City,England,Premier League,https://sofifa.com/team/1806/stoke-city/140052/,1806,4-1-4-1,74,76,73,73,€16M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,15,33,26.64,24.24
19,West Ham United,England,Premier League,https://sofifa.com/team/19/west-ham-united/140052/,19,4-2-3-1 Wide,74,76,74,72,€9.5M,€0,Fast,Normal,Long,Organised,Lots,Risky,Little,Organised,Press,Deep,Normal,Cover,13,13,33,27.73,25.79
39,Atalanta,Italy,Serie A,https://sofifa.com/team/39/atalanta/140052/,39,4-4-1-1 Attack,74,76,73,72,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,14,33,27.91,26.09
10029,TSG 1899 Hoffenheim,Germany,Bundesliga,https://sofifa.com/team/10029/tsg-1899-hoffenheim/140052/,10029,4-2-3-1 Wide,74,74,75,73,€7.5M,€0,Fast,Normal,Mixed,Organised,Normal,Risky,Normal,Free form,Press,Medium,Normal,Cover,13,14,33,23.82,22.55
54,Torino,Italy,Serie A,https://sofifa.com/team/54/torino/140052/,54,3-5-1-1,74,77,70,74,€6M,€0,Fast,Lots,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,33,25.82,24.48
1853,Levante UD,Spain,La Liga,https://sofifa.com/team/1853/levante-ud/140052/,1853,4-2-3-1 Wide,74,72,73,73,€2.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,14,32,28.36,26.06
1860,Getafe CF,Spain,La Liga,https://sofifa.com/team/1860/getafe-cf/140052/,1860,4-2-3-1 Wide,74,73,73,74,€8.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,33,27.45,25.36
70,Montpellier HSC,France,Ligue 1,https://sofifa.com/team/70/montpellier-hsc/140052/,70,4-2-3-1 Wide,74,72,71,73,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,13,28,25.00,24.39
74,Stade Rennais FC,France,Ligue 1,https://sofifa.com/team/74/stade-rennais-fc/140052/,74,4-3-3 Holding,74,75,72,74,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,15,25,25.18,23.84
106,Sunderland,England,Premier League,https://sofifa.com/team/106/sunderland/140052/,106,4-1-4-1,74,74,73,73,€17M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,16,33,25.91,24.15
109,West Bromwich Albion,England,Premier League,https://sofifa.com/team/109/west-bromwich-albion/140052/,109,4-4-1-1 Midfield,74,70,74,72,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,14,32,27.91,24.75
449,Real Betis Balompié,Spain,La Liga,https://sofifa.com/team/449/real-betis-balompie/140052/,449,4-2-3-1 Wide,74,74,72,73,€4M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,14,33,26.45,23.73
485,Hannover 96,Germany,Bundesliga,https://sofifa.com/team/485/hannover-96/140052/,485,4-2-3-1 Wide,74,76,74,73,€7.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,28,25.91,23.79
38,SV Werder Bremen,Germany,Bundesliga,https://sofifa.com/team/38/sv-werder-bremen/140052/,38,4-4-1-1 Attack,73,75,73,73,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,15,33,25.73,22.82
1837,Sampdoria,Italy,Serie A,https://sofifa.com/team/1837/sampdoria/140052/,1837,4-2-3-1 Narrow,73,71,72,73,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,14,12,27,25.27,23.93
1842,Cagliari,Italy,Serie A,https://sofifa.com/team/1842/cagliari/140052/,1842,4-1-2-1-2 Narrow,73,75,73,73,€4M,€0,Balanced,Normal,Mixed,Organised,Normal,Safe,Lots,Organised,Press,Medium,Normal,Cover,12,15,33,27.91,23.33
59,FC Girondins de Bordeaux,France,Ligue 1,https://sofifa.com/team/59/fc-girondins-de-bordeaux/140052/,59,4-4-2 Flat,73,73,71,73,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Medium,Normal,Cover,17,16,31,27.18,24.26
166,Hertha BSC,Germany,Bundesliga,https://sofifa.com/team/166/hertha-bsc/140052/,166,4-2-3-1 Wide,73,79,73,73,€4M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,11,29,24.82,24.55
169,1. FSV Mainz 05,Germany,Bundesliga,https://sofifa.com/team/169/1-fsv-mainz-05/140052/,169,4-2-3-1 Wide,73,76,74,73,€4.5M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,11,30,26.27,25.17
171,1. FC Nürnberg,Germany,Bundesliga,https://sofifa.com/team/171/1-fc-nurnberg/140052/,171,4-1-4-1,73,73,72,72,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,11,33,26.45,22.61
450,RC Celta,Spain,La Liga,https://sofifa.com/team/450/rc-celta/140052/,450,4-3-3 Holding,73,74,72,71,€3.6M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,11,27,25.45,22.96
452,RCD Espanyol,Spain,La Liga,https://sofifa.com/team/452/rcd-espanyol/140052/,452,4-4-2 Holding,73,72,73,73,€6.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,15,28,26.36,24.29
206,Hellas Verona FC,Italy,Serie A,https://sofifa.com/team/206/hellas-verona-fc/140052/,206,4-3-3 Holding,73,74,73,71,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,11,8,31,28.27,25.35
110556,Genoa,Italy,Serie A,https://sofifa.com/team/110556/genoa/140052/,110556,3-4-3 Flat,73,74,73,73,€19M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,16,15,32,27.18,24.41
480,Rayo Vallecano,Spain,La Liga,https://sofifa.com/team/480/rayo-vallecano/140052/,480,4-2-3-1 Wide,73,71,73,73,€1.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,14,33,26.64,24.00
483,Villarreal CF,Spain,La Liga,https://sofifa.com/team/483/villarreal-cf/140052/,483,4-4-2 Flat,73,75,74,72,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,33,24.45,22.85
110832,Granada CF,Spain,La Liga,https://sofifa.com/team/110832/granada-cf/140052/,110832,4-1-4-1,73,73,72,71,€5M,€0,Balanced,Normal,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,5,14,33,26.27,23.12
1799,Crystal Palace,England,Premier League,https://sofifa.com/team/1799/crystal-palace/140052/,1799,4-2-3-1 Wide,72,71,72,71,€7M,€0,Balanced,Normal,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,10,10,33,26.18,25.55
1809,Toulouse FC,France,Ligue 1,https://sofifa.com/team/1809/toulouse-fc/140052/,1809,3-1-4-2,72,74,72,71,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,14,33,24.27,22.85
25,SC Freiburg,Germany,Bundesliga,https://sofifa.com/team/25/sc-freiburg/140052/,25,4-4-1-1 Attack,72,70,72,71,€4.5M,€0,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Free form,Press,Medium,Normal,Cover,11,11,33,23.73,22.64
100409,FC Augsburg,Germany,Bundesliga,https://sofifa.com/team/100409/fc-augsburg/140052/,100409,4-1-4-1,72,73,70,73,€2.5M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,9,31,26.09,24.06
72,OGC Nice,France,Ligue 1,https://sofifa.com/team/72/ogc-nice/140052/,72,4-2-3-1 Wide,72,73,71,70,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,33,24.27,22.03
1952,Hull City,England,Premier League,https://sofifa.com/team/1952/hull-city/140052/,1952,5-3-2,72,72,71,71,€6.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,9,33,26.55,25.12
1961,Cardiff City,England,Premier League,https://sofifa.com/team/1961/cardiff-city/140052/,1961,4-2-3-1 Wide,72,72,70,73,€6.8M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,11,8,33,23.55,23.82
192,AC ChievoVerona,Italy,Serie A,https://sofifa.com/team/192/ac-chievoverona/140052/,192,4-1-2-1-2 Narrow,72,73,73,72,€3M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,14,33,28.73,25.52
462,Real Valladolid CF,Spain,La Liga,https://sofifa.com/team/462/real-valladolid-cf/140052/,462,4-2-3-1 Wide,72,73,72,71,€3M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,33,28.00,24.73
468,Elche CF,Spain,La Liga,https://sofifa.com/team/468/elche-cf/140052/,468,4-2-3-1 Wide,72,71,72,72,€1.9M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,10,33,26.27,25.48
217,FC Lorient,France,Ligue 1,https://sofifa.com/team/217/fc-lorient/140052/,217,4-4-2 Holding,72,76,71,71,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,13,32,25.82,23.63
479,CA Osasuna,Spain,La Liga,https://sofifa.com/team/479/ca-osasuna/140052/,479,4-2-3-1 Wide,72,71,71,73,€4.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,15,30,27.36,25.20
110364,Catania,Italy,Serie A,https://sofifa.com/team/110364/catania/140052/,110364,4-3-3 Holding,71,72,72,70,€5M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,Deep,Normal,Cover,11,16,31,26.73,23.71
1844,Livorno,Italy,Serie A,https://sofifa.com/team/1844/livorno/140052/,1844,5-3-2,71,72,70,69,€2.5M,€0,Balanced,Normal,Long,Organised,Little,Normal,Lots,Organised,Press,Deep,Narrow,Cover,10,10,25,24.91,25.28
58,Sporting Club Bastia,France,Ligue 1,https://sofifa.com/team/58/sporting-club-bastia/140052/,58,4-2-3-1 Wide,71,72,71,71,€2M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,10,28,26.27,25.54
71,FC Nantes,France,Ligue 1,https://sofifa.com/team/71/fc-nantes/140052/,71,4-1-4-1,71,71,70,73,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,11,33,25.64,23.42
111974,Sassuolo,Italy,Serie A,https://sofifa.com/team/111974/sassuolo/140052/,111974,4-3-3 Holding,71,73,70,71,€3M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,7,8,33,27.09,25.79
110456,Valenciennes FC,France,Ligue 1,https://sofifa.com/team/110456/valenciennes-fc/140052/,110456,4-1-4-1,71,72,68,69,€3M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,13,29,26.55,24.48
379,Stade de Reims,France,Ligue 1,https://sofifa.com/team/379/stade-de-reims/140052/,379,4-3-3 Holding,71,70,73,70,€2.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,10,10,29,25.91,23.83
111271,Thonon Évian,France,Ligue 1,https://sofifa.com/team/111271/thonon-evian/140052/,111271,4-2-3-1 Wide,71,73,71,66,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,12,29,25.36,25.48
189,Bologna,Italy,Serie A,https://sofifa.com/team/189/bologna/140052/,189,3-5-1-1,71,71,71,72,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,Deep,Normal,Cover,13,14,30,28.09,25.73
1861,UD Almería,Spain,La Liga,https://sofifa.com/team/1861/ud-almeria/140052/,1861,4-2-3-1 Wide,70,73,69,70,€5.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,12,31,27.91,24.61
110500,Eintracht Braunschweig,Germany,Bundesliga,https://sofifa.com/team/110500/eintracht-braunschweig/140052/,110500,4-4-2 Holding,70,70,69,69,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,8,7,29,24.64,25.17
226,FC Sochaux-Montbéliard,France,Ligue 1,https://sofifa.com/team/226/fc-sochaux-montbeliard/140052/,226,4-2-3-1 Wide,70,71,68,68,€4M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,33,25.27,24.12
62,En Avant Guingamp,France,Ligue 1,https://sofifa.com/team/62/en-avant-guingamp/140052/,62,4-4-2 Flat,68,70,67,67,€1.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,10,27,26.73,25.56
614,AC Ajaccio,France,Ligue 1,https://sofifa.com/team/614/ac-ajaccio/140052/,614,5-4-1 Diamond,68,67,68,66,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,12,30,26.55,23.60
