id,name,country,league,url,team_id,formation,overall,attack,midfield,defence,transfer_budget,club_worth,speed,dribbling,passing,positioning,crossing,passing_2,shooting,positioning_2,aggression,pressure,team_width,defender_line,domestic_prestige,international_prestige,players,starting_xi_avg_age,whole_team_avg_age
45,Juventus,Italy,Serie A,https://sofifa.com/team/45/juventus/220069/,45,4-1-2-1-2 Narrow,82,81,81,82,€105M,€1.7B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,10,26,27.09,25.08
18,Tottenham Hotspur,England,Premier League,https://sofifa.com/team/18/tottenham-hotspur/220069/,18,5-2-3,81,83,81,78,€72.5M,€2.3B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,7,33,25.45,22.88
22,Borussia Dortmund,Germany,Bundesliga,https://sofifa.com/team/22/borussia-dortmund/220069/,22,4-2-3-1 Wide,81,83,81,81,€60M,€1.2B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,7,33,25.82,23.12
47,AC Milan,Italy,Serie A,https://sofifa.com/team/47/ac-milan/220069/,47,4-2-3-1 Wide,81,81,80,80,€37M,€526M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,7,28,24.36,25.64
481,Sevilla FC,Spain,La Liga,https://sofifa.com/team/481/sevilla-fc/220069/,481,4-3-3 Holding,81,81,81,83,€34.5M,€540M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,8,33,28.73,25.61
1,Arsenal,England,Premier League,https://sofifa.com/team/1/arsenal/220069/,1,4-4-1-1 Midfield,80,77,80,77,€77.5M,€2.4B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,7,33,22.82,21.76
39,Atalanta,Italy,Serie A,https://sofifa.com/team/39/atalanta/220069/,39,3-4-2-1,80,82,79,79,€20M,€200M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,7,27,27.91,25.26
112172,RB Leipzig,Germany,Bundesliga,https://sofifa.com/team/112172/rb-leipzig/220069/,112172,3-4-2-1,80,82,81,79,€50M,€481.2M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,7,33,25.18,21.88
48,Napoli,Italy,Serie A,https://sofifa.com/team/48/napoli/220069/,48,4-3-3 Attack,80,82,80,77,€56M,€590M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,7,23,26.36,26.65
95,Leicester City,England,Premier League,https://sofifa.com/team/95/leicester-city/220069/,95,4-2-3-1 Wide,80,80,80,78,€50M,€562.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,6,31,24.09,25.39
457,Real Sociedad,Spain,La Liga,https://sofifa.com/team/457/real-sociedad/220069/,457,4-3-3 Attack,80,81,81,78,€15.8M,€150M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,4,25,26.73,25.92
483,Villarreal CF,Spain,La Liga,https://sofifa.com/team/483/villarreal-cf/220069/,483,4-4-2 Flat,80,81,79,79,€32.9M,€370M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,7,33,28.00,26.06
19,West Ham United,England,Premier League,https://sofifa.com/team/19/west-ham-united/220069/,19,4-2-3-1 Wide,79,80,79,77,€35M,€565M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,4,33,27.82,25.03
32,Bayer 04 Leverkusen,Germany,Bundesliga,https://sofifa.com/team/32/bayer-04-leverkusen/220069/,32,4-2-3-1 Wide,79,83,79,78,€39M,€425.8M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,6,29,25.00,23.48
46,Lazio,Italy,Serie A,https://sofifa.com/team/46/lazio/220069/,46,4-3-3 Holding,79,79,81,78,€39.6M,€328M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,6,24,28.00,26.71
52,Roma,Italy,Serie A,https://sofifa.com/team/52/roma/220069/,52,3-1-4-2,79,79,79,78,€46M,€602M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,7,32,25.73,23.56
448,Athletic Club,Spain,La Liga,https://sofifa.com/team/448/athletic-club/220069/,448,4-4-2 Flat,79,78,77,79,€18.5M,€250M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,5,31,25.73,24.81
449,Real Betis Balompié,Spain,La Liga,https://sofifa.com/team/449/real-betis-balompie/220069/,449,4-2-3-1 Wide,79,80,79,78,€16.1M,€175M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,2,33,29.55,26.91
2,Aston Villa,England,Premier League,https://sofifa.com/team/2/aston-villa/220069/,2,4-1-2-1-2 Narrow,78,79,78,79,€37.5M,€420.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,33,25.45,22.82
7,Everton,England,Premier League,https://sofifa.com/team/7/everton/220069/,7,4-3-3 Holding,78,78,78,77,€49M,€572.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,5,33,25.73,25.55
23,Borussia Mönchengladbach,Germany,Bundesliga,https://sofifa.com/team/23/borussia-monchengladbach/220069/,23,3-4-2-1,78,78,77,79,€25M,€357.9M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,6,32,25.36,23.88
66,Olympique Lyonnais,France,Ligue 1,https://sofifa.com/team/66/olympique-lyonnais/220069/,66,4-3-3 Holding,78,77,78,76,€50M,€500M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,6,31,24.73,23.19
110,Wolverhampton Wanderers,England,Premier League,https://sofifa.com/team/110/wolverhampton-wanderers/220069/,110,5-2-3,78,78,80,78,€45M,€416.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,4,33,27.73,23.58
219,Olympique de Marseille,France,Ligue 1,https://sofifa.com/team/219/olympique-de-marseille/220069/,219,4-3-3 Holding,78,79,77,77,€14M,€250M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,5,33,24.82,22.76
13,Newcastle United,England,Premier League,https://sofifa.com/team/13/newcastle-united/220069/,13,4-5-1 Flat,77,78,77,77,€30M,€505M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,33,27.00,26.30
10029,TSG 1899 Hoffenheim,Germany,Bundesliga,https://sofifa.com/team/10029/tsg-1899-hoffenheim/220069/,10029,5-3-2,77,78,76,76,€28M,€331.1M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,4,33,26.09,24.15
69,AS Monaco,France,Ligue 1,https://sofifa.com/team/69/as-monaco/220069/,69,4-2-3-1 Wide,77,83,78,77,€26.1M,€230M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,6,29,24.00,23.55
74,Stade Rennais FC,France,Ligue 1,https://sofifa.com/team/74/stade-rennais-fc/220069/,74,4-3-3 Holding,77,78,77,76,€14M,€100M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,3,27,25.73,22.89
175,VfL Wolfsburg,Germany,Bundesliga,https://sofifa.com/team/175/vfl-wolfsburg/220069/,175,3-4-2-1,77,77,78,76,€40M,€349.1M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,5,29,25.27,23.93
452,RCD Espanyol,Spain,La Liga,https://sofifa.com/team/452/rcd-espanyol/220069/,452,4-1-4-1,77,82,77,75,€6M,€60M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,3,33,26.55,25.12
461,Valencia CF,Spain,La Liga,https://sofifa.com/team/461/valencia-cf/220069/,461,4-4-2 Flat,77,78,76,79,€60M,€530M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,6,33,23.64,22.45
110832,Granada CF,Spain,La Liga,https://sofifa.com/team/110832/granada-cf/220069/,110832,4-1-4-1,77,77,78,77,€7.6M,€55M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,3,33,28.73,26.09
1796,Burnley,England,Premier League,https://sofifa.com/team/1796/burnley/220069/,1796,4-4-2 Flat,76,77,75,76,€22M,€378.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,33,26.36,26.33
1799,Crystal Palace,England,Premier League,https://sofifa.com/team/1799/crystal-palace/220069/,1799,4-3-3 Holding,76,77,76,75,€30M,€410.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,2,33,26.45,25.09
8,Leeds United,England,Premier League,https://sofifa.com/team/8/leeds-united/220069/,8,4-2-3-1 Wide,76,77,77,75,€32.5M,€411.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,2,32,26.00,22.47
1808,Brighton & Hove Albion,England,Premier League,https://sofifa.com/team/1808/brighton-hove-albion/220069/,1808,5-3-2,76,75,73,77,€28M,€383.3M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,33,24.82,22.76
17,Southampton,England,Premier League,https://sofifa.com/team/17/southampton/220069/,17,4-4-2 Flat,76,75,76,76,€32.5M,€455.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,32,25.45,24.16
1824,Eintracht Frankfurt,Germany,Bundesliga,https://sofifa.com/team/1824/eintracht-frankfurt/220069/,1824,3-4-2-1,76,76,77,75,€25M,€256.8M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,5,31,25.45,24.03
110374,Fiorentina,Italy,Serie A,https://sofifa.com/team/110374/fiorentina/220069/,110374,4-3-3 Flat,76,76,77,77,€25M,€222M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,5,26,26.73,25.92
1853,Levante UD,Spain,La Liga,https://sofifa.com/team/1853/levante-ud/220069/,1853,5-3-2,76,78,77,72,€9.3M,€49M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,1,33,27.82,26.45
65,Lille OSC,France,Ligue 1,https://sofifa.com/team/65/lille-osc/220069/,65,4-4-2 Flat,76,77,76,77,€15.8M,€150M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,4,23,26.00,24.83
1860,Getafe CF,Spain,La Liga,https://sofifa.com/team/1860/getafe-cf/220069/,1860,5-3-2,76,75,76,75,€8.3M,€45M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,4,31,26.09,24.32
72,OGC Nice,France,Ligue 1,https://sofifa.com/team/72/ogc-nice/220069/,72,4-4-2 Flat,76,78,75,76,€14.7M,€130M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,3,27,24.09,23.26
450,RC Celta,Spain,La Liga,https://sofifa.com/team/450/rc-celta/220069/,450,4-1-3-2,76,79,77,75,€11.8M,€110M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,4,33,27.27,23.94
479,CA Osasuna,Spain,La Liga,https://sofifa.com/team/479/ca-osasuna/220069/,479,4-1-4-1,76,77,76,75,€4.8M,€15M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,1,31,26.36,25.16
25,SC Freiburg,Germany,Bundesliga,https://sofifa.com/team/25/sc-freiburg/220069/,25,4-2-3-1 Wide,75,73,74,76,€10.5M,€195.7M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,26,25.73,24.35
31,1. FC Köln,Germany,Bundesliga,https://sofifa.com/team/31/1-fc-koln/220069/,31,4-2-3-1 Wide,75,76,75,74,€12.5M,€168.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,29,26.36,24.14
1837,Sampdoria,Italy,Serie A,https://sofifa.com/team/1837/sampdoria/220069/,1837,4-1-2-1-2 Wide,75,77,75,73,€12M,€127M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,27,29.64,26.93
54,Torino,Italy,Serie A,https://sofifa.com/team/54/torino/220069/,54,3-4-2-1,75,76,75,76,€15.5M,€147M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,4,31,23.55,24.23
64,RC Lens,France,Ligue 1,https://sofifa.com/team/64/rc-lens/220069/,64,5-2-1-2,75,74,75,75,€8.6M,€50M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,1,26,24.27,23.88
70,Montpellier HSC,France,Ligue 1,https://sofifa.com/team/70/montpellier-hsc/220069/,70,4-2-3-1 Wide,75,73,76,73,€7.6M,€55M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,2,27,25.73,23.96
76,RC Strasbourg Alsace,France,Ligue 1,https://sofifa.com/team/76/rc-strasbourg-alsace/220069/,76,5-3-2,75,77,75,75,€7.3M,€50M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,1,23,27.09,25.65
111974,Sassuolo,Italy,Serie A,https://sofifa.com/team/111974/sassuolo/220069/,111974,4-2-3-1 Wide,75,77,75,71,€13.5M,€94M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,28,24.82,25.79
1968,Cádiz CF,Spain,La Liga,https://sofifa.com/team/1968/cadiz-cf/220069/,1968,4-4-2 Flat,75,77,75,73,€2M,€3.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,1,32,28.91,26.72
189,Bologna,Italy,Serie A,https://sofifa.com/team/189/bologna/220069/,189,3-4-2-1,75,78,75,73,€15M,€85M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,2,30,26.73,24.83
206,Hellas Verona FC,Italy,Serie A,https://sofifa.com/team/206/hellas-verona-fc/220069/,206,3-4-2-1,75,76,75,74,€8M,€75M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,1,24,26.82,25.21
463,Deportivo Alavés,Spain,La Liga,https://sofifa.com/team/463/deportivo-alaves/220069/,463,4-1-4-1,75,76,74,76,€4.4M,€13M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,1,32,29.09,24.81
1795,Watford,England,Premier League,https://sofifa.com/team/1795/watford/220069/,1795,4-1-4-1,74,74,75,74,€30M,€380.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,2,33,28.45,26.03
36,VfB Stuttgart,Germany,Bundesliga,https://sofifa.com/team/36/vfb-stuttgart/220069/,36,4-3-3 Holding,74,74,74,74,€20M,€275.1M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,4,33,23.09,21.91
55,Udinese,Italy,Serie A,https://sofifa.com/team/55/udinese/220069/,55,3-5-1-1,74,75,73,74,€8M,€102M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,3,23,25.82,26.26
100409,FC Augsburg,Germany,Bundesliga,https://sofifa.com/team/100409/fc-augsburg/220069/,100409,4-4-2 Holding,74,73,74,74,€9.5M,€129.3M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,3,32,25.64,24.34
71,FC Nantes,France,Ligue 1,https://sofifa.com/team/71/fc-nantes/220069/,71,5-2-3,74,77,73,73,€7.4M,€75M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,2,29,24.91,24.45
1925,Brentford,England,Premier League,https://sofifa.com/team/1925/brentford/220069/,1925,4-3-3 Holding,74,74,75,74,€18M,€185.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,33,25.27,23.45
166,Hertha BSC,Germany,Bundesliga,https://sofifa.com/team/166/hertha-bsc/220069/,166,4-2-3-1 Wide,74,74,75,74,€60M,€520M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,4,33,26.73,24.79
169,1. FSV Mainz 05,Germany,Bundesliga,https://sofifa.com/team/169/1-fsv-mainz-05/220069/,169,5-3-2,74,74,74,75,€9.2M,€135M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,2,32,25.82,23.19
453,RCD Mallorca,Spain,La Liga,https://sofifa.com/team/453/rcd-mallorca/220069/,453,4-2-3-1 Wide,74,75,74,75,€2.8M,€6.8M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,1,33,27.55,25.61
468,Elche CF,Spain,La Liga,https://sofifa.com/team/468/elche-cf/220069/,468,4-4-2 Flat,74,75,74,73,€1.7M,€4.8M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,29,27.36,26.97
480,Rayo Vallecano,Spain,La Liga,https://sofifa.com/team/480/rayo-vallecano/220069/,480,4-2-3-1 Wide,74,75,74,73,€3.3M,€10M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,1,31,26.82,25.35
1792,Norwich City,England,Premier League,https://sofifa.com/team/1792/norwich-city/220069/,1792,4-5-1 Flat,73,75,73,73,€20M,€326M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,33,25.55,23.58
1819,AS Saint-Étienne,France,Ligue 1,https://sofifa.com/team/1819/as-saint-etienne/220069/,1819,5-2-1-2,73,75,73,72,€12.1M,€95M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,3,33,25.18,23.79
1831,1. FC Union Berlin,Germany,Bundesliga,https://sofifa.com/team/1831/1-fc-union-berlin/220069/,1831,5-3-2,73,74,73,74,€6.5M,€85.5M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,2,28,27.73,26.29
1842,Cagliari,Italy,Serie A,https://sofifa.com/team/1842/cagliari/220069/,1842,3-1-4-2,73,75,72,69,€10M,€62M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,1,30,25.00,24.67
59,FC Girondins de Bordeaux,France,Ligue 1,https://sofifa.com/team/59/fc-girondins-de-bordeaux/220069/,59,5-4-1 Flat,73,73,74,71,€9.2M,€75M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,3,30,26.91,23.97
378,Stade Brestois 29,France,Ligue 1,https://sofifa.com/team/378/stade-brestois-29/220069/,378,4-4-2 Holding,73,74,73,73,€6.3M,€45M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,27,25.45,24.44
379,Stade de Reims,France,Ligue 1,https://sofifa.com/team/379/stade-de-reims/220069/,379,5-3-2,73,72,72,75,€8.8M,€70M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,1,29,23.91,23.10
110556,Genoa,Italy,Serie A,https://sofifa.com/team/110556/genoa/220069/,110556,4-3-3 Holding,73,72,72,71,€8.5M,€101M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,3,2,31,26.00,24.45
1530,Angers SCO,France,Ligue 1,https://sofifa.com/team/1530/angers-sco/220069/,1530,5-3-2,73,71,73,72,€6.3M,€45M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,1,27,25.91,25.00
294,ESTAC Troyes,France,Ligue 1,https://sofifa.com/team/294/estac-troyes/220069/,294,5-4-1 Flat,72,71,73,71,€5.9M,€40M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,33,26.45,25.06
68,FC Metz,France,Ligue 1,https://sofifa.com/team/68/fc-metz/220069/,68,5-3-2,72,72,71,72,€7.2M,€60M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,30,24.82,24.30
159,DSC Arminia Bielefeld,Germany,Bundesliga,https://sofifa.com/team/159/dsc-arminia-bielefeld/220069/,159,4-2-3-1 Wide,72,71,72,73,€2.3M,€49M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,28,24.82,23.29
160,VfL Bochum 1848,Germany,Bundesliga,https://sofifa.com/team/160/vfl-bochum-1848/220069/,160,4-1-4-1,72,72,71,73,€3.3M,€32.3M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,29,27.09,26.48
205,Venezia,Italy,Serie A,https://sofifa.com/team/205/venezia/220069/,205,4-3-3 Flat,72,73,72,72,€4M,€14M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,28,25.27,25.64
1746,Empoli,Italy,Serie A,https://sofifa.com/team/1746/empoli/220069/,1746,4-3-1-2,72,73,71,71,€4.5M,€20M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,1,28,23.82,24.46
1815,Clermont Foot 63,France,Ligue 1,https://sofifa.com/team/1815/clermont-foot-63/220069/,1815,4-2-3-1 Wide,71,75,71,72,€4.5M,€35M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,27,27.55,25.48
110373,US Salernitana 1919,Italy,Serie A,https://sofifa.com/team/110373/us-salernitana-1919/220069/,110373,4-3-3 Flat,71,71,71,68,€4M,€13M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,1,33,27.36,26.39
110741,Spezia,Italy,Serie A,https://sofifa.com/team/110741/spezia/220069/,110741,4-3-3 Holding,71,71,70,71,€2.8M,€21M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,28,24.09,23.21
165,SpVgg Greuther Fürth,Germany,Bundesliga,https://sofifa.com/team/165/spvgg-greuther-furth/220069/,165,3-4-2-1,71,70,70,70,€1.9M,€25.6M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,30,25.09,23.57
217,FC Lorient,France,Ligue 1,https://sofifa.com/team/217/fc-lorient/220069/,217,4-3-3 Holding,71,71,73,70,€7M,€45M,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,1,1,30,25.82,24.33
