id,name,country,league,url,team_id,formation,overall,attack,midfield,defence,transfer_budget,club_worth,speed,dribbling,passing,positioning,crossing,passing_2,shooting,positioning_2,aggression,pressure,team_width,defender_line,domestic_prestige,international_prestige,players,starting_xi_avg_age,whole_team_avg_age
175,VfL Wolfsburg,Germany,Bundesliga,https://sofifa.com/team/175/vfl-wolfsburg/160058/,175,4-2-3-1 Wide,79,78,79,79,€50M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,17,30,26.55,24.07
448,Athletic Club,Spain,La Liga,https://sofifa.com/team/448/athletic-club/160058/,448,4-3-3 Attack,79,78,78,78,€12M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,16,16,23,26.64,26.04
481,Sevilla FC,Spain,La Liga,https://sofifa.com/team/481/sevilla-fc/160058/,481,4-2-3-1 Wide,79,79,80,80,€34.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,17,33,26.27,25.12
483,Villarreal CF,Spain,La Liga,https://sofifa.com/team/483/villarreal-cf/160058/,483,4-4-2 Flat,79,79,79,79,€10M,€0,Balanced,Normal,Mixed,Free form,Normal,Risky,Normal,Free form,Press,Medium,Normal,Cover,15,14,33,25.09,23.55
7,Everton,England,Premier League,https://sofifa.com/team/7/everton/160058/,7,4-2-3-1 Wide,78,78,78,80,€25M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,16,33,26.18,24.36
23,Borussia Mönchengladbach,Germany,Bundesliga,https://sofifa.com/team/23/borussia-monchengladbach/160058/,23,3-4-1-2,78,77,78,75,€20M,€0,Balanced,Normal,Short,Organised,Little,Normal,Normal,Free form,Press,Medium,Narrow,Cover,16,14,32,24.09,23.44
34,FC Schalke 04,Germany,Bundesliga,https://sofifa.com/team/34/fc-schalke-04/160058/,34,4-2-3-1 Wide,78,79,77,78,€21.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,18,16,33,23.64,23.61
46,Lazio,Italy,Serie A,https://sofifa.com/team/46/lazio/160058/,46,4-3-3 Holding,78,78,77,77,€17.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Free form,Press,Medium,Normal,Cover,17,16,29,29.27,25.62
47,AC Milan,Italy,Serie A,https://sofifa.com/team/47/ac-milan/160058/,47,4-3-3 Holding,78,79,75,76,€40M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,19,17,28,25.82,25.32
13,Newcastle United,England,Premier League,https://sofifa.com/team/13/newcastle-united/160058/,13,4-2-3-1 Wide,77,77,77,75,€35M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,16,33,24.64,23.94
1806,Stoke City,England,Premier League,https://sofifa.com/team/1806/stoke-city/160058/,1806,4-2-3-1 Wide,77,76,78,76,€30M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,33,26.55,24.91
17,Southampton,England,Premier League,https://sofifa.com/team/17/southampton/160058/,17,4-2-3-1 Wide,77,76,76,76,€32M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,13,14,33,25.91,23.21
19,West Ham United,England,Premier League,https://sofifa.com/team/19/west-ham-united/160058/,19,4-1-4-1,77,76,76,74,€30M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,14,33,25.91,23.48
110374,Fiorentina,Italy,Serie A,https://sofifa.com/team/110374/fiorentina/160058/,110374,3-4-2-1,77,78,76,78,€19.5M,€0,Balanced,Normal,Short,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,16,15,24,26.73,26.25
66,Olympique Lyonnais,France,Ligue 1,https://sofifa.com/team/66/olympique-lyonnais/160058/,66,4-3-3 Holding,77,77,77,77,€17M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,19,16,33,24.36,23.27
69,AS Monaco,France,Ligue 1,https://sofifa.com/team/69/as-monaco/160058/,69,4-2-3-1 Wide,77,77,77,77,€55M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,16,33,25.91,22.94
457,Real Sociedad,Spain,La Liga,https://sofifa.com/team/457/real-sociedad/160058/,457,4-3-3 Flat,77,77,77,76,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,16,32,24.91,23.88
1799,Crystal Palace,England,Premier League,https://sofifa.com/team/1799/crystal-palace/160058/,1799,4-2-3-1 Wide,76,75,76,75,€23.5M,€0,Balanced,Normal,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,12,13,33,26.73,25.79
1819,AS Saint-Étienne,France,Ligue 1,https://sofifa.com/team/1819/as-saint-etienne/160058/,1819,4-2-3-1 Wide,76,74,75,76,€9.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,15,33,27.64,24.70
10029,TSG 1899 Hoffenheim,Germany,Bundesliga,https://sofifa.com/team/10029/tsg-1899-hoffenheim/160058/,10029,4-3-3 Defend,76,75,74,75,€15M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Double,High,Normal,Cover,13,13,29,22.64,23.83
54,Torino,Italy,Serie A,https://sofifa.com/team/54/torino/160058/,54,5-3-2,76,77,75,77,€14M,€0,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,Deep,Normal,Cover,13,11,23,25.91,25.74
573,Málaga CF,Spain,La Liga,https://sofifa.com/team/573/malaga-cf/160058/,573,4-4-2 Holding,76,75,76,75,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,13,15,33,27.36,24.67
95,Leicester City,England,Premier League,https://sofifa.com/team/95/leicester-city/160058/,95,4-4-2 Flat,76,76,77,75,€27M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,33,27.36,24.70
1960,Swansea City,England,Premier League,https://sofifa.com/team/1960/swansea-city/160058/,1960,4-2-3-1 Wide,76,77,76,76,€25M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,12,14,33,26.73,24.27
449,Real Betis Balompié,Spain,La Liga,https://sofifa.com/team/449/real-betis-balompie/160058/,449,4-4-2 Holding,76,77,75,75,€6.4M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,33,27.36,25.39
450,RC Celta,Spain,La Liga,https://sofifa.com/team/450/rc-celta/160058/,450,4-3-3 Attack,76,77,76,76,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,12,12,33,26.45,23.06
219,Olympique de Marseille,France,Ligue 1,https://sofifa.com/team/219/olympique-de-marseille/160058/,219,4-4-2 Holding,76,77,76,74,€18M,€0,Balanced,Lots,Mixed,Organised,Lots,Normal,Little,Organised,Double,Medium,Normal,Cover,20,16,32,24.00,23.34
2,Aston Villa,England,Premier League,https://sofifa.com/team/2/aston-villa/160058/,2,5-3-2,75,74,74,74,€29M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,15,33,27.18,23.45
1795,Watford,England,Premier League,https://sofifa.com/team/1795/watford/160058/,1795,4-4-2 Flat,75,77,74,74,€19M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,33,27.36,24.97
28,Hamburger SV,Germany,Bundesliga,https://sofifa.com/team/28/hamburger-sv/160058/,28,4-2-3-1 Wide,75,76,74,74,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,33,27.36,24.33
31,1. FC Köln,Germany,Bundesliga,https://sofifa.com/team/31/1-fc-koln/160058/,31,3-4-2-1,75,74,73,74,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,24,25.27,24.25
1824,Eintracht Frankfurt,Germany,Bundesliga,https://sofifa.com/team/1824/eintracht-frankfurt/160058/,1824,4-2-3-1 Wide,75,76,72,73,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,13,30,25.64,24.10
36,VfB Stuttgart,Germany,Bundesliga,https://sofifa.com/team/36/vfb-stuttgart/160058/,36,4-2-3-1 Wide,75,75,76,74,€11M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,14,14,31,26.09,23.81
1837,Sampdoria,Italy,Serie A,https://sofifa.com/team/1837/sampdoria/160058/,1837,3-4-2-1,75,75,72,73,€10.5M,€0,Slow,Normal,Mixed,Organised,Little,Safe,Normal,Organised,Press,Medium,Normal,Cover,15,11,30,26.73,25.73
55,Udinese,Italy,Serie A,https://sofifa.com/team/55/udinese/160058/,55,3-4-1-2,75,76,74,75,€17.5M,€0,Balanced,Normal,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,15,15,29,26.82,25.62
100409,FC Augsburg,Germany,Bundesliga,https://sofifa.com/team/100409/fc-augsburg/160058/,100409,4-2-3-1 Wide,75,75,74,73,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,11,33,26.45,25.24
1853,Levante UD,Spain,La Liga,https://sofifa.com/team/1853/levante-ud/160058/,1853,4-4-2 Holding,75,76,75,73,€6.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,14,31,29.09,25.71
65,Lille OSC,France,Ligue 1,https://sofifa.com/team/65/lille-osc/160058/,65,4-3-3 Holding,75,75,73,76,€10.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,15,14,30,27.64,24.77
74,Stade Rennais FC,France,Ligue 1,https://sofifa.com/team/74/stade-rennais-fc/160058/,74,4-2-3-1 Wide,75,76,75,75,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,33,26.55,23.36
106,Sunderland,England,Premier League,https://sofifa.com/team/106/sunderland/160058/,106,4-1-4-1,75,77,74,74,€28M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,13,14,33,25.73,24.79
109,West Bromwich Albion,England,Premier League,https://sofifa.com/team/109/west-bromwich-albion/160058/,109,4-1-4-1,75,76,73,73,€22M,€0,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,33,27.64,24.70
166,Hertha BSC,Germany,Bundesliga,https://sofifa.com/team/166/hertha-bsc/160058/,166,4-2-3-1 Wide,75,75,75,76,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,30,26.27,24.60
169,1. FSV Mainz 05,Germany,Bundesliga,https://sofifa.com/team/169/1-fsv-mainz-05/160058/,169,4-2-3-1 Wide,75,75,75,74,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,31,23.91,23.58
452,RCD Espanyol,Spain,La Liga,https://sofifa.com/team/452/rcd-espanyol/160058/,452,4-1-4-1,75,76,75,74,€6.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,12,14,33,25.00,24.03
110556,Genoa,Italy,Serie A,https://sofifa.com/team/110556/genoa/160058/,110556,3-1-4-2,75,73,73,75,€12M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Little,Organised,Press,Deep,Normal,Cover,16,14,31,27.00,24.13
480,Rayo Vallecano,Spain,La Liga,https://sofifa.com/team/480/rayo-vallecano/160058/,480,4-2-3-1 Wide,75,75,75,74,€4M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,13,33,27.73,26.94
242,RC Deportivo de La Coruña,Spain,La Liga,https://sofifa.com/team/242/rc-deportivo-de-la-coruna/160058/,242,4-2-3-1 Wide,75,79,74,74,€5.1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,12,12,33,26.73,25.21
1792,Norwich City,England,Premier League,https://sofifa.com/team/1792/norwich-city/160058/,1792,4-2-3-1 Wide,74,78,74,73,€22M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,33,27.09,24.97
38,SV Werder Bremen,Germany,Bundesliga,https://sofifa.com/team/38/sv-werder-bremen/160058/,38,4-1-4-1,74,76,70,75,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Wide,Cover,13,13,33,26.36,23.61
39,Atalanta,Italy,Serie A,https://sofifa.com/team/39/atalanta/160058/,39,4-2-3-1 Narrow,74,74,73,73,€6.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,28,27.27,26.75
59,FC Girondins de Bordeaux,France,Ligue 1,https://sofifa.com/team/59/fc-girondins-de-bordeaux/160058/,59,4-3-3 Holding,74,75,73,74,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,14,33,24.18,23.18
1860,Getafe CF,Spain,La Liga,https://sofifa.com/team/1860/getafe-cf/160058/,1860,4-4-2 Holding,74,73,75,74,€6.2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,32,27.18,23.66
72,OGC Nice,France,Ligue 1,https://sofifa.com/team/72/ogc-nice/160058/,72,4-1-2-1-2 Narrow,74,74,75,74,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,33,23.82,22.36
111974,Sassuolo,Italy,Serie A,https://sofifa.com/team/111974/sassuolo/160058/,111974,4-3-3 Holding,74,77,72,74,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,7,25,26.36,25.68
189,Bologna,Italy,Serie A,https://sofifa.com/team/189/bologna/160058/,189,4-3-3 Holding,74,75,72,72,€12M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,32,27.00,25.31
192,AC ChievoVerona,Italy,Serie A,https://sofifa.com/team/192/ac-chievoverona/160058/,192,4-1-2-1-2 Wide,74,73,74,73,€4.6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,11,10,29,30.91,28.59
485,Hannover 96,Germany,Bundesliga,https://sofifa.com/team/485/hannover-96/160058/,485,4-2-3-1 Wide,74,73,70,74,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,33,24.00,23.61
110832,Granada CF,Spain,La Liga,https://sofifa.com/team/110832/granada-cf/160058/,110832,4-4-2 Holding,74,73,73,74,€6.1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,33,25.64,24.36
1809,Toulouse FC,France,Ligue 1,https://sofifa.com/team/1809/toulouse-fc/160058/,1809,4-3-3 Holding,73,77,73,70,€5.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,33,22.55,22.91
62,En Avant Guingamp,France,Ligue 1,https://sofifa.com/team/62/en-avant-guingamp/160058/,62,4-4-2 Holding,73,73,73,72,€3.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,10,29,28.91,26.24
70,Montpellier HSC,France,Ligue 1,https://sofifa.com/team/70/montpellier-hsc/160058/,70,4-1-2-1-2 Narrow,73,70,73,74,€7.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,13,31,26.27,24.61
1943,AFC Bournemouth,England,Premier League,https://sofifa.com/team/1943/afc-bournemouth/160058/,1943,4-4-2 Flat,73,72,74,72,€16M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,8,33,26.82,25.09
459,Real Sporting de Gijón,Spain,La Liga,https://sofifa.com/team/459/real-sporting-de-gijon/160058/,459,4-2-3-1 Wide,73,73,74,73,€2.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,10,29,24.18,23.24
1746,Empoli,Italy,Serie A,https://sofifa.com/team/1746/empoli/160058/,1746,4-1-2-1-2 Narrow,73,72,73,73,€3.4M,€0,Balanced,Normal,Short,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,8,25,25.82,24.72
467,SD Eibar,Spain,La Liga,https://sofifa.com/team/467/sd-eibar/160058/,467,4-2-3-1 Wide,73,74,73,72,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,5,32,24.82,24.28
112409,Carpi,Italy,Serie A,https://sofifa.com/team/112409/carpi/160058/,112409,4-4-1-1 Attack,72,72,70,70,€1.9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,7,6,28,24.82,24.29
1843,Palermo FC,Italy,Serie A,https://sofifa.com/team/1843/palermo-fc/160058/,1843,3-4-2-1,72,74,71,72,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,28,26.55,24.04
71,FC Nantes,France,Ligue 1,https://sofifa.com/team/71/fc-nantes/160058/,71,4-4-2 Holding,72,73,72,72,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,31,24.18,23.16
379,Stade de Reims,France,Ligue 1,https://sofifa.com/team/379/stade-de-reims/160058/,379,5-2-1-2,72,73,70,70,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,10,10,33,25.27,24.70
111239,FC Ingolstadt 04,Germany,Bundesliga,https://sofifa.com/team/111239/fc-ingolstadt-04/160058/,111239,4-3-3 Holding,72,71,72,72,€4M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Free form,Double,Medium,Normal,Cover,9,8,27,26.36,24.07
206,Hellas Verona FC,Italy,Serie A,https://sofifa.com/team/206/hellas-verona-fc/160058/,206,4-2-3-1 Narrow,72,73,72,71,€5.3M,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,9,27,24.36,25.00
472,UD Las Palmas,Spain,La Liga,https://sofifa.com/team/472/ud-las-palmas/160058/,472,4-1-4-1,72,73,71,70,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,8,29,26.82,25.31
217,FC Lorient,France,Ligue 1,https://sofifa.com/team/217/fc-lorient/160058/,217,4-4-2 Holding,72,74,71,72,€3.7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,12,28,24.45,24.07
58,Sporting Club Bastia,France,Ligue 1,https://sofifa.com/team/58/sporting-club-bastia/160058/,58,4-2-3-1 Wide,71,70,71,71,€2.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,10,28,29.00,24.71
110502,SV Darmstadt 98,Germany,Bundesliga,https://sofifa.com/team/110502/sv-darmstadt-98/160058/,110502,4-2-3-1 Wide,71,71,71,71,€2.2M,€0,Balanced,Normal,Long,Organised,Lots,Normal,Normal,Organised,Press,Deep,Normal,Cover,8,7,30,27.09,26.30
210,Stade Malherbe Caen,France,Ligue 1,https://sofifa.com/team/210/stade-malherbe-caen/160058/,210,4-3-3 Holding,71,71,71,72,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,29,28.18,24.69
1530,Angers SCO,France,Ligue 1,https://sofifa.com/team/1530/angers-sco/160058/,1530,4-1-4-1,71,70,71,71,€2.4M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,7,29,26.27,25.28
294,ESTAC Troyes,France,Ligue 1,https://sofifa.com/team/294/estac-troyes/160058/,294,4-2-3-1 Wide,69,69,68,67,€2.2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,8,33,26.45,25.36
111657,Frosinone,Italy,Serie A,https://sofifa.com/team/111657/frosinone/160058/,111657,4-3-3 Flat,69,68,68,68,€1.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,5,25,25.45,25.68
110316,GFC Ajaccio,France,Ligue 1,https://sofifa.com/team/110316/gfc-ajaccio/160058/,110316,4-1-2-1-2 Narrow,68,67,68,68,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,7,6,28,27.55,24.29
