id,name,country,league,url,team_id,formation,overall,attack,midfield,defence,transfer_budget,club_worth,speed,dribbling,passing,positioning,crossing,passing_2,shooting,positioning_2,aggression,pressure,team_width,defender_line,domestic_prestige,international_prestige,players,starting_xi_avg_age,whole_team_avg_age
457,Real Sociedad,Spain,La Liga,https://sofifa.com/team/457/real-sociedad/170099/,457,4-3-3 Flat,78,79,78,76,€14.3M,€150M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,3,33,25.45,24.30
461,Valencia CF,Spain,La Liga,https://sofifa.com/team/461/valencia-cf/170099/,461,4-3-3 Attack,78,78,79,79,€54M,€613M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,6,32,26.00,23.25
1795,Watford,England,Premier League,https://sofifa.com/team/1795/watford/170099/,1795,4-3-3 Holding,77,78,78,76,€33M,€400M,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,3,33,28.64,25.73
1799,Crystal Palace,England,Premier League,https://sofifa.com/team/1799/crystal-palace/170099/,1799,4-1-4-1,77,80,77,76,€37.5M,€555.6M,Balanced,Normal,Long,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,33,27.00,26.00
31,1. FC Köln,Germany,Bundesliga,https://sofifa.com/team/31/1-fc-koln/170099/,31,4-3-3 Holding,77,78,77,73,€10M,€131.5M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,4,26,25.00,24.31
10029,TSG 1899 Hoffenheim,Germany,Bundesliga,https://sofifa.com/team/10029/tsg-1899-hoffenheim/170099/,10029,5-3-2,77,78,77,77,€18M,€166.3M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Double,High,Normal,Cover,4,4,26,24.00,24.08
54,Torino,Italy,Serie A,https://sofifa.com/team/54/torino/170099/,54,4-3-3 Holding,77,78,78,75,€12M,€117M,Balanced,Lots,Mixed,Organised,Normal,Risky,Normal,Free form,Double,High,Normal,Cover,6,4,27,26.18,25.37
573,Málaga CF,Spain,La Liga,https://sofifa.com/team/573/malaga-cf/170099/,573,4-2-3-1 Wide,77,77,77,76,€9M,€100M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,2,33,25.00,23.82
166,Hertha BSC,Germany,Bundesliga,https://sofifa.com/team/166/hertha-bsc/170099/,166,4-2-3-1 Wide,77,80,77,77,€8M,€62M,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,30,27.00,23.67
1960,Swansea City,England,Premier League,https://sofifa.com/team/1960/swansea-city/170099/,1960,4-3-3 Holding,77,78,76,75,€41.7M,€560M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,6,4,33,27.27,25.36
452,RCD Espanyol,Spain,La Liga,https://sofifa.com/team/452/rcd-espanyol/170099/,452,4-4-2 Flat,77,78,77,76,€10M,€75M,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Free form,Press,Medium,Normal,Cover,4,2,28,27.18,25.36
472,UD Las Palmas,Spain,La Liga,https://sofifa.com/team/472/ud-las-palmas/170099/,472,4-1-4-1,77,77,79,76,€5.6M,€38M,Balanced,Normal,Short,Organised,Little,Normal,Normal,Free form,Press,Medium,Normal,Cover,3,1,33,26.27,24.61
219,Olympique de Marseille,France,Ligue 1,https://sofifa.com/team/219/olympique-de-marseille/170099/,219,4-3-3 Holding,77,81,77,75,€11M,€90M,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,4,33,27.82,24.03
1819,AS Saint-Étienne,France,Ligue 1,https://sofifa.com/team/1819/as-saint-etienne/170099/,1819,4-2-3-1 Wide,76,75,75,76,€9.5M,€75M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,3,30,26.55,24.47
38,SV Werder Bremen,Germany,Bundesliga,https://sofifa.com/team/38/sv-werder-bremen/170099/,38,3-1-4-2,76,78,75,74,€7M,€108.6M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Wide,Cover,3,4,32,25.82,24.56
55,Udinese,Italy,Serie A,https://sofifa.com/team/55/udinese/170099/,55,4-3-3 Flat,76,75,75,76,€7M,€102M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,26,27.27,24.12
100409,FC Augsburg,Germany,Bundesliga,https://sofifa.com/team/100409/fc-augsburg/170099/,100409,4-2-3-1 Wide,76,77,75,75,€9M,€118.3M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,4,33,26.45,25.27
59,FC Girondins de Bordeaux,France,Ligue 1,https://sofifa.com/team/59/fc-girondins-de-bordeaux/170099/,59,4-3-3 Holding,76,77,76,74,€9M,€65M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,3,31,26.91,23.45
111974,Sassuolo,Italy,Serie A,https://sofifa.com/team/111974/sassuolo/170099/,111974,4-3-3 Holding,76,76,76,76,€13M,€94M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,4,28,26.27,25.89
106,Sunderland,England,Premier League,https://sofifa.com/team/106/sunderland/170099/,106,4-2-3-1 Wide,76,81,76,73,€38.1M,€780M,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,4,4,33,26.91,24.67
192,AC ChievoVerona,Italy,Serie A,https://sofifa.com/team/192/ac-chievoverona/170099/,192,4-1-2-1-2 Narrow,76,75,77,75,€4.6M,€67M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,3,26,31.82,29.23
449,Real Betis Balompié,Spain,La Liga,https://sofifa.com/team/449/real-betis-balompie/170099/,449,5-3-2,76,79,76,74,€15.3M,€175M,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,4,2,26,24.55,25.35
467,SD Eibar,Spain,La Liga,https://sofifa.com/team/467/sd-eibar/170099/,467,4-2-3-1 Wide,76,78,77,76,€5.3M,€29M,Balanced,Normal,Long,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,31,27.00,24.45
242,RC Deportivo de La Coruña,Spain,La Liga,https://sofifa.com/team/242/rc-deportivo-de-la-coruna/170099/,242,4-2-3-1 Wide,76,77,77,76,€9.3M,€90M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,3,33,27.09,25.12
12,Middlesbrough,England,Premier League,https://sofifa.com/team/12/middlesbrough/170099/,12,4-1-4-1,75,76,74,74,€28.3M,€600M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,2,33,26.27,24.18
100888,CD Leganés,Spain,La Liga,https://sofifa.com/team/100888/cd-leganes/170099/,100888,4-2-3-1 Wide,75,74,76,75,€3.1M,€8.5M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,33,26.18,24.70
28,Hamburger SV,Germany,Bundesliga,https://sofifa.com/team/28/hamburger-sv/170099/,28,4-2-3-1 Wide,75,75,76,75,€30M,€279.4M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,33,25.27,23.09
1824,Eintracht Frankfurt,Germany,Bundesliga,https://sofifa.com/team/1824/eintracht-frankfurt/170099/,1824,5-2-1-2,75,73,75,76,€7.5M,€79.8M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,4,30,24.73,23.33
39,Atalanta,Italy,Serie A,https://sofifa.com/team/39/atalanta/170099/,39,3-4-1-2,75,76,74,75,€8M,€82M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,27,24.36,23.74
112172,RB Leipzig,Germany,Bundesliga,https://sofifa.com/team/112172/rb-leipzig/170099/,112172,4-2-2-2,75,75,76,73,€50M,€347.2M,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,5,4,30,23.45,22.17
1837,Sampdoria,Italy,Serie A,https://sofifa.com/team/1837/sampdoria/170099/,1837,4-3-1-2,75,77,75,73,€14M,€157M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,6,4,25,25.09,24.68
65,Lille OSC,France,Ligue 1,https://sofifa.com/team/65/lille-osc/170099/,65,4-2-3-1 Wide,75,75,75,75,€10.5M,€75M,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,6,4,27,26.64,23.07
109,West Bromwich Albion,England,Premier League,https://sofifa.com/team/109/west-bromwich-albion/170099/,109,4-2-3-1 Wide,75,81,76,74,€35.1M,€650M,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,4,32,28.73,23.91
1952,Hull City,England,Premier League,https://sofifa.com/team/1952/hull-city/170099/,1952,4-4-1-1 Midfield,75,76,74,75,€22.9M,€555.6M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,2,33,26.18,24.48
169,1. FSV Mainz 05,Germany,Bundesliga,https://sofifa.com/team/169/1-fsv-mainz-05/170099/,169,4-2-3-1 Wide,75,77,76,74,€9.5M,€114M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,32,23.91,23.53
189,Bologna,Italy,Serie A,https://sofifa.com/team/189/bologna/170099/,189,4-3-3 Holding,75,76,74,74,€13M,€85M,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,4,26,25.18,23.54
463,Deportivo Alavés,Spain,La Liga,https://sofifa.com/team/463/deportivo-alaves/170099/,463,4-2-3-1 Wide,75,73,76,75,€3.5M,€10.2M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,28,24.73,23.96
110556,Genoa,Italy,Serie A,https://sofifa.com/team/110556/genoa/170099/,110556,3-4-3 Flat,75,74,75,75,€10M,€117M,Balanced,Normal,Long,Organised,Normal,Normal,Little,Organised,Press,Deep,Normal,Cover,5,4,28,27.18,25.32
1796,Burnley,England,Premier League,https://sofifa.com/team/1796/burnley/170099/,1796,4-4-2 Flat,74,74,74,76,€31M,€525.6M,Balanced,Little,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,3,3,33,26.45,23.33
1809,Toulouse FC,France,Ligue 1,https://sofifa.com/team/1809/toulouse-fc/170099/,1809,4-2-3-1 Narrow,74,75,74,73,€6M,€35M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,32,22.27,22.66
1842,Cagliari,Italy,Serie A,https://sofifa.com/team/1842/cagliari/170099/,1842,4-3-1-2,74,74,73,73,€6M,€62M,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Free form,Press,Medium,Normal,Cover,5,2,28,28.27,24.71
62,En Avant Guingamp,France,Ligue 1,https://sofifa.com/team/62/en-avant-guingamp/170099/,62,4-3-3 Holding,74,75,74,74,€4M,€30M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,2,31,27.27,25.61
70,Montpellier HSC,France,Ligue 1,https://sofifa.com/team/70/montpellier-hsc/170099/,70,4-2-3-1 Wide,74,76,74,73,€7.5M,€49M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,3,30,25.45,24.37
71,FC Nantes,France,Ligue 1,https://sofifa.com/team/71/fc-nantes/170099/,71,4-4-2 Holding,74,74,73,73,€6.5M,€45M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,2,33,24.73,22.94
74,Stade Rennais FC,France,Ligue 1,https://sofifa.com/team/74/stade-rennais-fc/170099/,74,4-4-2 Holding,74,77,73,74,€9M,€51M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,3,32,26.09,23.50
1943,AFC Bournemouth,England,Premier League,https://sofifa.com/team/1943/afc-bournemouth/170099/,1943,4-4-2 Flat,74,74,75,74,€33.4M,€406.6M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,3,33,27.55,23.64
459,Real Sporting de Gijón,Spain,La Liga,https://sofifa.com/team/459/real-sporting-de-gijon/170099/,459,4-1-4-1,74,75,73,73,€4.7M,€17M,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,3,1,33,25.45,24.30
110832,Granada CF,Spain,La Liga,https://sofifa.com/team/110832/granada-cf/170099/,110832,4-2-3-1 Wide,74,78,73,72,€7M,€55M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,1,32,24.18,22.84
25,SC Freiburg,Germany,Bundesliga,https://sofifa.com/team/25/sc-freiburg/170099/,25,4-4-2 Holding,73,75,72,72,€5.5M,€61.4M,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Free form,Press,Medium,Normal,Cover,2,3,27,23.64,24.81
210,Stade Malherbe Caen,France,Ligue 1,https://sofifa.com/team/210/stade-malherbe-caen/170099/,210,3-4-3 Flat,73,73,73,73,€4M,€32M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,27,28.09,25.37
1746,Empoli,Italy,Serie A,https://sofifa.com/team/1746/empoli/170099/,1746,4-1-2-1-2 Narrow,73,72,73,73,€5M,€60M,Balanced,Normal,Short,Organised,Little,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,1,26,27.36,24.65
217,FC Lorient,France,Ligue 1,https://sofifa.com/team/217/fc-lorient/170099/,217,4-3-3 Holding,73,74,72,72,€3.8M,€30M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,32,26.45,24.56
479,CA Osasuna,Spain,La Liga,https://sofifa.com/team/479/ca-osasuna/170099/,479,5-3-2,73,75,73,73,€4.3M,€15M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Wide,Cover,1,1,33,25.55,24.97
1530,Angers SCO,France,Ligue 1,https://sofifa.com/team/1530/angers-sco/170099/,1530,4-3-3 Holding,73,72,74,73,€3.5M,€30M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,33,26.36,25.45
1843,Palermo FC,Italy,Serie A,https://sofifa.com/team/1843/palermo-fc/170099/,1843,3-4-2-1,72,73,72,73,€8M,€70M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,4,28,27.00,24.18
58,Sporting Club Bastia,France,Ligue 1,https://sofifa.com/team/58/sporting-club-bastia/170099/,58,4-1-4-1,72,73,72,72,€2.8M,€29M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,2,28,27.45,25.11
68,FC Metz,France,Ligue 1,https://sofifa.com/team/68/fc-metz/170099/,68,4-2-3-1 Wide,72,75,71,72,€3M,€30M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,33,26.27,24.15
111239,FC Ingolstadt 04,Germany,Bundesliga,https://sofifa.com/team/111239/fc-ingolstadt-04/170099/,111239,3-4-2-1,72,73,72,72,€6M,€30.1M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,2,3,27,26.09,23.93
110502,SV Darmstadt 98,Germany,Bundesliga,https://sofifa.com/team/110502/sv-darmstadt-98/170099/,110502,4-2-3-1 Wide,72,68,73,71,€2.5M,€10.1M,Balanced,Normal,Long,Organised,Lots,Normal,Normal,Organised,Press,Deep,Normal,Cover,1,1,31,27.36,25.71
200,Pescara,Italy,Serie A,https://sofifa.com/team/200/pescara/170099/,200,4-3-3 Flat,72,72,70,72,€7M,€41M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,2,1,32,27.91,24.16
110569,Dijon FCO,France,Ligue 1,https://sofifa.com/team/110569/dijon-fco/170099/,110569,4-1-4-1,71,72,72,70,€2.5M,€24M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,27,27.73,25.81
1823,AS Nancy Lorraine,France,Ligue 1,https://sofifa.com/team/1823/as-nancy-lorraine/170099/,1823,4-3-3 Holding,70,69,72,68,€3M,€25M,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,1,1,29,28.00,25.31
110734,Crotone,Italy,Serie A,https://sofifa.com/team/110734/crotone/170099/,110734,4-4-2 Flat,70,70,71,70,€5M,€34M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,25,25.64,24.16
