id,name,country,league,url,team_id,formation,overall,attack,midfield,defence,transfer_budget,club_worth,speed,dribbling,passing,positioning,crossing,passing_2,shooting,positioning_2,aggression,pressure,team_width,defender_line,domestic_prestige,international_prestige,players,starting_xi_avg_age,whole_team_avg_age
18,Tottenham Hotspur,England,Premier League,https://sofifa.com/team/18/tottenham-hotspur/150059/,18,4-2-3-1 Wide,78,78,77,77,€26M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,17,33,23.45,22.55
34,FC Schalke 04,Germany,Bundesliga,https://sofifa.com/team/34/fc-schalke-04/150059/,34,4-2-3-1 Wide,78,83,77,76,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,16,33,24.27,22.79
48,Napoli,Italy,Serie A,https://sofifa.com/team/48/napoli/150059/,48,4-2-3-1 Narrow,78,84,78,76,€26M,€0,Balanced,Lots,Mixed,Organised,Normal,Risky,Lots,Organised,Press,Medium,Normal,Offside trap,16,17,32,26.55,25.03
175,VfL Wolfsburg,Germany,Bundesliga,https://sofifa.com/team/175/vfl-wolfsburg/150059/,175,4-2-3-1 Wide,78,77,78,76,€25M,€0,Fast,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,16,16,27,25.55,24.59
481,Sevilla FC,Spain,La Liga,https://sofifa.com/team/481/sevilla-fc/150059/,481,4-2-3-1 Wide,78,79,76,77,€18M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,17,33,25.36,23.97
23,Borussia Mönchengladbach,Germany,Bundesliga,https://sofifa.com/team/23/borussia-monchengladbach/150059/,23,4-4-1-1 Attack,77,76,74,76,€10M,€0,Slow,Normal,Short,Organised,Little,Normal,Normal,Free form,Press,Medium,Normal,Cover,15,14,28,24.73,24.25
110374,Fiorentina,Italy,Serie A,https://sofifa.com/team/110374/fiorentina/150059/,110374,4-3-3 Flat,77,77,77,76,€16M,€0,Balanced,Normal,Short,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,16,16,31,27.91,26.10
44,Inter,Italy,Serie A,https://sofifa.com/team/44/inter/150059/,44,4-3-1-2,77,78,74,76,€20M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,18,33,25.27,24.55
46,Lazio,Italy,Serie A,https://sofifa.com/team/46/lazio/150059/,46,4-3-2-1,77,78,75,75,€15M,€0,Fast,Normal,Mixed,Organised,Lots,Risky,Lots,Free form,Press,Medium,Normal,Cover,16,17,33,26.36,26.15
47,AC Milan,Italy,Serie A,https://sofifa.com/team/47/ac-milan/150059/,47,4-3-1-2,77,77,76,76,€12M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,20,18,33,27.55,26.15
69,AS Monaco,France,Ligue 1,https://sofifa.com/team/69/as-monaco/150059/,69,4-2-3-1 Wide,77,77,75,74,€75M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,13,15,31,25.00,23.23
448,Athletic Club,Spain,La Liga,https://sofifa.com/team/448/athletic-club/150059/,448,4-3-3 Attack,77,77,77,77,€10.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,15,16,32,26.36,24.06
1806,Stoke City,England,Premier League,https://sofifa.com/team/1806/stoke-city/150059/,1806,4-1-4-1,76,76,75,74,€16M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,33,26.55,24.97
17,Southampton,England,Premier League,https://sofifa.com/team/17/southampton/150059/,17,4-2-3-1 Wide,76,77,75,76,€11M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,11,13,33,26.18,22.82
32,Bayer 04 Leverkusen,Germany,Bundesliga,https://sofifa.com/team/32/bayer-04-leverkusen/150059/,32,4-2-3-1 Wide,76,78,77,74,€18M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Normal,Organised,Double,Medium,Normal,Cover,16,16,23,23.64,23.43
66,Olympique Lyonnais,France,Ligue 1,https://sofifa.com/team/66/olympique-lyonnais/150059/,66,4-1-2-1-2 Narrow,76,78,75,74,€13M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,18,16,33,24.09,22.79
457,Real Sociedad,Spain,La Liga,https://sofifa.com/team/457/real-sociedad/150059/,457,4-3-3 Attack,76,78,76,76,€6.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,15,33,25.73,24.06
219,Olympique de Marseille,France,Ligue 1,https://sofifa.com/team/219/olympique-de-marseille/150059/,219,4-2-3-1 Wide,76,76,76,72,€15M,€0,Balanced,Lots,Mixed,Organised,Lots,Normal,Little,Organised,Press,Medium,Normal,Cover,20,16,31,23.00,22.10
483,Villarreal CF,Spain,La Liga,https://sofifa.com/team/483/villarreal-cf/150059/,483,4-4-2 Flat,76,78,76,74,€8M,€0,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,13,13,33,25.55,23.00
2,Aston Villa,England,Premier League,https://sofifa.com/team/2/aston-villa/150059/,2,4-3-2-1,75,72,74,74,€11.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,15,33,25.36,24.73
13,Newcastle United,England,Premier League,https://sofifa.com/team/13/newcastle-united/150059/,13,4-4-2 Holding,75,74,75,74,€17M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,16,33,26.27,23.52
15,Queens Park Rangers,England,Premier League,https://sofifa.com/team/15/queens-park-rangers/150059/,15,4-4-2 Flat,75,74,74,71,€10M,€0,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,14,33,28.91,24.91
19,West Ham United,England,Premier League,https://sofifa.com/team/19/west-ham-united/150059/,19,4-1-2-1-2 Narrow,75,75,74,72,€11M,€0,Fast,Normal,Mixed,Organised,Lots,Risky,Little,Organised,Press,Deep,Normal,Cover,13,14,33,25.64,24.45
1819,AS Saint-Étienne,France,Ligue 1,https://sofifa.com/team/1819/as-saint-etienne/150059/,1819,5-2-3,75,75,72,74,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,15,33,25.82,24.24
28,Hamburger SV,Germany,Bundesliga,https://sofifa.com/team/28/hamburger-sv/150059/,28,4-4-2 Holding,75,76,73,72,€7.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,15,31,26.64,24.45
10029,TSG 1899 Hoffenheim,Germany,Bundesliga,https://sofifa.com/team/10029/tsg-1899-hoffenheim/150059/,10029,4-3-2-1,75,78,74,73,€9M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,13,28,24.45,23.57
65,Lille OSC,France,Ligue 1,https://sofifa.com/team/65/lille-osc/150059/,65,4-1-2-1-2 Narrow,75,73,75,74,€13M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,16,15,29,26.55,23.97
1960,Swansea City,England,Premier League,https://sofifa.com/team/1960/swansea-city/150059/,1960,4-2-3-1 Wide,75,77,74,74,€9.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Deep,Normal,Cover,10,14,33,25.64,24.21
1824,Eintracht Frankfurt,Germany,Bundesliga,https://sofifa.com/team/1824/eintracht-frankfurt/150059/,1824,4-4-2 Holding,74,77,70,73,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,26,25.18,23.35
36,VfB Stuttgart,Germany,Bundesliga,https://sofifa.com/team/36/vfb-stuttgart/150059/,36,4-2-3-1 Wide,74,76,74,72,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Narrow,Cover,14,14,31,25.00,23.29
1837,Sampdoria,Italy,Serie A,https://sofifa.com/team/1837/sampdoria/150059/,1837,4-3-1-2,74,76,72,72,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,14,11,30,24.64,24.43
54,Torino,Italy,Serie A,https://sofifa.com/team/54/torino/150059/,54,3-1-4-2,74,75,73,76,€6M,€0,Fast,Lots,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,11,29,26.55,26.24
59,FC Girondins de Bordeaux,France,Ligue 1,https://sofifa.com/team/59/fc-girondins-de-bordeaux/150059/,59,4-1-2-1-2 Narrow,74,72,74,72,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,14,33,25.82,23.39
573,Málaga CF,Spain,La Liga,https://sofifa.com/team/573/malaga-cf/150059/,573,4-2-3-1 Wide,74,74,73,74,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,10,15,32,27.64,23.91
106,Sunderland,England,Premier League,https://sofifa.com/team/106/sunderland/150059/,106,4-2-3-1 Wide,74,76,73,72,€16M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,14,33,26.36,24.21
109,West Bromwich Albion,England,Premier League,https://sofifa.com/team/109/west-bromwich-albion/150059/,109,4-1-4-1,74,74,74,71,€9.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,14,33,27.91,24.36
166,Hertha BSC,Germany,Bundesliga,https://sofifa.com/team/166/hertha-bsc/150059/,166,4-2-3-1 Wide,74,76,74,73,€8M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,27,25.09,25.48
169,1. FSV Mainz 05,Germany,Bundesliga,https://sofifa.com/team/169/1-fsv-mainz-05/150059/,169,4-2-3-1 Wide,74,77,74,73,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,31,24.45,23.77
450,RC Celta,Spain,La Liga,https://sofifa.com/team/450/rc-celta/150059/,450,4-3-3 Attack,74,75,74,73,€2.9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,12,12,33,25.55,22.64
110556,Genoa,Italy,Serie A,https://sofifa.com/team/110556/genoa/150059/,110556,4-3-3 Flat,74,74,73,72,€18M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Little,Organised,Press,Deep,Normal,Cover,16,14,29,25.09,24.14
480,Rayo Vallecano,Spain,La Liga,https://sofifa.com/team/480/rayo-vallecano/150059/,480,4-2-3-1 Wide,74,75,73,75,€1.5M,€0,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,13,32,28.09,24.44
485,Hannover 96,Germany,Bundesliga,https://sofifa.com/team/485/hannover-96/150059/,485,4-2-3-1 Wide,74,75,74,73,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,13,33,25.64,24.39
1799,Crystal Palace,England,Premier League,https://sofifa.com/team/1799/crystal-palace/150059/,1799,4-2-3-1 Wide,73,73,73,73,€9M,€0,Balanced,Normal,Long,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,10,11,33,27.36,25.45
38,SV Werder Bremen,Germany,Bundesliga,https://sofifa.com/team/38/sv-werder-bremen/150059/,38,4-1-2-1-2 Narrow,73,73,73,71,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Wide,Cover,13,13,31,24.82,22.58
39,Atalanta,Italy,Serie A,https://sofifa.com/team/39/atalanta/150059/,39,4-3-3 Flat,73,77,74,71,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,13,28,28.36,28.07
1843,Palermo FC,Italy,Serie A,https://sofifa.com/team/1843/palermo-fc/150059/,1843,4-2-3-1 Narrow,73,73,72,72,€9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,12,28,24.73,24.61
55,Udinese,Italy,Serie A,https://sofifa.com/team/55/udinese/150059/,55,3-1-4-2,73,73,73,73,€15M,€0,Fast,Normal,Mixed,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,15,15,27,22.91,24.44
100409,FC Augsburg,Germany,Bundesliga,https://sofifa.com/team/100409/fc-augsburg/150059/,100409,4-1-4-1,73,73,72,73,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,30,27.36,24.77
1860,Getafe CF,Spain,La Liga,https://sofifa.com/team/1860/getafe-cf/150059/,1860,4-2-3-1 Wide,73,72,73,69,€7.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,32,25.73,24.50
74,Stade Rennais FC,France,Ligue 1,https://sofifa.com/team/74/stade-rennais-fc/150059/,74,4-2-3-1 Wide,73,74,71,74,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,13,25,25.55,24.64
111974,Sassuolo,Italy,Serie A,https://sofifa.com/team/111974/sassuolo/150059/,111974,4-3-3 Flat,73,74,70,72,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,7,33,26.27,25.94
1952,Hull City,England,Premier League,https://sofifa.com/team/1952/hull-city/150059/,1952,5-3-2,73,75,73,70,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,11,33,27.27,24.97
452,RCD Espanyol,Spain,La Liga,https://sofifa.com/team/452/rcd-espanyol/150059/,452,4-4-2 Holding,73,76,73,72,€6.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,16,15,32,26.27,23.97
110832,Granada CF,Spain,La Liga,https://sofifa.com/team/110832/granada-cf/150059/,110832,4-2-3-1 Wide,73,72,74,72,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,14,33,26.64,24.27
242,RC Deportivo de La Coruña,Spain,La Liga,https://sofifa.com/team/242/rc-deportivo-de-la-coruna/150059/,242,4-2-3-1 Wide,73,71,72,72,€420K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Offside trap,18,12,33,26.82,25.00
1809,Toulouse FC,France,Ligue 1,https://sofifa.com/team/1809/toulouse-fc/150059/,1809,4-1-2-1-2 Narrow,72,74,71,70,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,33,23.00,23.06
25,SC Freiburg,Germany,Bundesliga,https://sofifa.com/team/25/sc-freiburg/150059/,25,4-4-2 Holding,72,71,71,72,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Narrow,Cover,11,11,27,24.55,23.63
31,1. FC Köln,Germany,Bundesliga,https://sofifa.com/team/31/1-fc-koln/150059/,31,4-4-2 Holding,72,73,72,72,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,12,12,25,24.82,24.12
1842,Cagliari,Italy,Serie A,https://sofifa.com/team/1842/cagliari/150059/,1842,4-3-1-2,72,71,72,71,€5M,€0,Fast,Little,Mixed,Organised,Normal,Risky,Lots,Free form,Press,Medium,Normal,Offside trap,12,14,32,26.73,23.34
1853,Levante UD,Spain,La Liga,https://sofifa.com/team/1853/levante-ud/150059/,1853,5-4-1 Flat,72,73,71,73,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Contain,Medium,Normal,Cover,9,14,30,27.36,25.43
62,En Avant Guingamp,France,Ligue 1,https://sofifa.com/team/62/en-avant-guingamp/150059/,62,4-4-2 Holding,72,76,72,71,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,10,31,29.00,25.58
1861,UD Almería,Spain,La Liga,https://sofifa.com/team/1861/ud-almeria/150059/,1861,4-2-3-1 Wide,72,73,70,71,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,11,33,25.18,23.52
70,Montpellier HSC,France,Ligue 1,https://sofifa.com/team/70/montpellier-hsc/150059/,70,4-2-3-1 Wide,72,74,71,71,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,13,31,26.09,24.39
71,FC Nantes,France,Ligue 1,https://sofifa.com/team/71/fc-nantes/150059/,71,4-1-2-1-2 Narrow,72,70,70,70,€2M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,31,23.91,23.48
95,Leicester City,England,Premier League,https://sofifa.com/team/95/leicester-city/150059/,95,5-2-1-2,72,71,72,68,€9.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,33,27.27,25.67
379,Stade de Reims,France,Ligue 1,https://sofifa.com/team/379/stade-de-reims/150059/,379,4-4-2 Holding,72,70,72,71,€2.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,10,10,29,26.64,24.31
192,AC ChievoVerona,Italy,Serie A,https://sofifa.com/team/192/ac-chievoverona/150059/,192,4-4-2 Flat,72,74,73,72,€4M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,11,28,28.91,26.64
206,Hellas Verona FC,Italy,Serie A,https://sofifa.com/team/206/hellas-verona-fc/150059/,206,4-3-3 Flat,72,73,73,71,€3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,9,31,30.09,25.90
1746,Empoli,Italy,Serie A,https://sofifa.com/team/1746/empoli/150059/,1746,4-3-1-2,72,71,72,73,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,8,27,24.45,24.22
467,SD Eibar,Spain,La Liga,https://sofifa.com/team/467/sd-eibar/150059/,467,4-2-3-1 Wide,72,72,72,72,€250K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,5,22,27.00,27.50
468,Elche CF,Spain,La Liga,https://sofifa.com/team/468/elche-cf/150059/,468,4-2-3-1 Wide,72,72,72,72,€1.9M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,10,30,25.18,24.17
50,Parma,Italy,Serie A,https://sofifa.com/team/50/parma/150059/,50,4-3-3 Flat,71,71,70,69,€8M,€0,Balanced,Normal,Short,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,13,13,33,27.91,25.27
58,Sporting Club Bastia,France,Ligue 1,https://sofifa.com/team/58/sporting-club-bastia/150059/,58,5-3-2,71,71,69,68,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,11,33,26.36,24.18
72,OGC Nice,France,Ligue 1,https://sofifa.com/team/72/ogc-nice/150059/,72,4-2-3-1 Wide,71,64,65,69,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,33,21.91,22.27
1867,Córdoba CF,Spain,La Liga,https://sofifa.com/team/1867/cordoba-cf/150059/,1867,4-2-3-1 Wide,71,72,71,70,€420K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,9,33,25.36,24.06
217,FC Lorient,France,Ligue 1,https://sofifa.com/team/217/fc-lorient/150059/,217,4-1-4-1,71,72,68,70,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,12,33,24.82,23.15
1796,Burnley,England,Premier League,https://sofifa.com/team/1796/burnley/150059/,1796,4-4-2 Flat,70,71,70,71,€7.5M,€0,Balanced,Little,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,10,9,33,27.09,23.82
111271,Thonon Évian,France,Ligue 1,https://sofifa.com/team/111271/thonon-evian/150059/,111271,4-4-2 Holding,70,68,71,66,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,10,29,25.00,26.07
10030,SC Paderborn 07,Germany,Bundesliga,https://sofifa.com/team/10030/sc-paderborn-07/150059/,10030,4-1-4-1,69,69,68,68,€1.5M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Deep,Normal,Cover,8,7,28,26.18,25.29
210,Stade Malherbe Caen,France,Ligue 1,https://sofifa.com/team/210/stade-malherbe-caen/150059/,210,4-1-4-1,69,68,68,68,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,25,26.45,25.56
110915,Cesena FC,Italy,Serie A,https://sofifa.com/team/110915/cesena-fc/150059/,110915,4-3-2-1,68,68,68,66,€4M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,11,33,28.00,24.64
68,FC Metz,France,Ligue 1,https://sofifa.com/team/68/fc-metz/150059/,68,4-2-3-1 Wide,68,70,66,68,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,9,29,24.27,24.72
64,RC Lens,France,Ligue 1,https://sofifa.com/team/64/rc-lens/150059/,64,4-1-4-1,67,70,65,64,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,28,23.00,23.18
